,event_0,event_1,event_2,event_3,event_4,event_5,event_6,event_7,event_8,event_9,event_10,event_11,event_12,event_13,event_14,event_15,event_16,event_17,event_18,event_19,event_20,event_21,event_22,event_23,event_24,event_25,event_26,event_27,event_28,event_29,event_30,event_31,event_32,event_33,event_34,event_35,event_36,event_37,event_38,event_39,event_40,event_41,event_42,event_43,event_44,event_45,event_46,event_47,event_48,event_49,event_50
61,51.0,47.0,52.0,53.0,53.0,52.0,52.0,52.0,53.0,52.0,52.0,53.0,52.0,54.0,54.0,55.0,53.0,51.0,53.0,53.0,53.0,54.0,52.0,51.0,53.0,53.0,51.0,53.0,48.0,54.0,54.0,54.0,52.0,51.0,53.0,53.0,53.0,52.0,52.0,55.0,54.0,52.0,53.0,54.0,52.0,54.0,53.0,55.0,51.0,53.0,54.0
62,53.0,55.0,53.0,53.0,54.0,52.0,49.0,52.0,51.0,53.0,49.0,53.0,52.0,53.0,53.0,52.0,54.0,51.0,54.0,55.0,53.0,53.0,53.0,52.0,54.0,52.0,52.0,48.0,50.0,51.0,53.0,51.0,52.0,52.0,54.0,52.0,49.0,52.0,56.0,52.0,50.0,50.0,52.0,52.0,53.0,53.0,53.0,52.0,50.0,53.0,54.0
63,52.0,56.0,52.0,51.0,52.0,57.0,52.0,53.0,54.0,52.0,55.0,51.0,53.0,55.0,51.0,55.0,52.0,54.0,53.0,53.0,54.0,55.0,50.0,52.0,54.0,54.0,53.0,48.0,54.0,54.0,52.0,47.0,53.0,52.0,54.0,54.0,51.0,53.0,54.0,53.0,53.0,53.0,55.0,51.0,52.0,52.0,53.0,53.0,51.0,52.0,51.0
64,52.0,51.0,55.0,51.0,53.0,54.0,52.0,52.0,52.0,52.0,54.0,52.0,50.0,51.0,51.0,53.0,53.0,55.0,53.0,53.0,52.0,52.0,52.0,53.0,54.0,51.0,50.0,54.0,54.0,53.0,53.0,52.0,50.0,52.0,53.0,55.0,53.0,52.0,50.0,53.0,51.0,51.0,53.0,52.0,53.0,52.0,53.0,52.0,52.0,53.0,52.0
65,53.0,49.0,53.0,51.0,54.0,52.0,53.0,53.0,52.0,53.0,52.0,52.0,52.0,51.0,52.0,53.0,52.0,52.0,54.0,54.0,52.0,53.0,51.0,53.0,52.0,51.0,53.0,52.0,49.0,52.0,53.0,55.0,53.0,51.0,54.0,53.0,54.0,52.0,55.0,50.0,51.0,53.0,54.0,52.0,53.0,52.0,51.0,52.0,53.0,53.0,52.0
66,53.0,53.0,53.0,52.0,53.0,50.0,51.0,52.0,55.0,52.0,52.0,52.0,52.0,51.0,53.0,53.0,51.0,52.0,53.0,52.0,53.0,53.0,50.0,54.0,52.0,52.0,54.0,51.0,52.0,50.0,52.0,52.0,52.0,55.0,54.0,53.0,53.0,52.0,56.0,53.0,53.0,53.0,52.0,52.0,53.0,54.0,51.0,54.0,54.0,51.0,51.0
67,54.0,56.0,53.0,54.0,51.0,52.0,51.0,51.0,52.0,54.0,53.0,52.0,53.0,53.0,53.0,52.0,53.0,56.0,52.0,53.0,53.0,52.0,52.0,55.0,53.0,53.0,53.0,55.0,56.0,53.0,54.0,49.0,52.0,51.0,53.0,51.0,53.0,51.0,49.0,51.0,52.0,53.0,53.0,53.0,55.0,52.0,50.0,52.0,52.0,51.0,54.0
68,52.0,50.0,53.0,53.0,51.0,54.0,52.0,52.0,53.0,52.0,52.0,52.0,53.0,54.0,53.0,53.0,52.0,51.0,54.0,52.0,54.0,53.0,51.0,54.0,51.0,54.0,53.0,54.0,53.0,54.0,51.0,53.0,53.0,51.0,53.0,52.0,53.0,53.0,53.0,53.0,53.0,52.0,54.0,54.0,53.0,51.0,51.0,54.0,54.0,52.0,54.0
69,52.0,50.0,54.0,52.0,53.0,52.0,52.0,51.0,57.0,52.0,52.0,51.0,53.0,53.0,53.0,53.0,53.0,53.0,54.0,52.0,53.0,52.0,53.0,53.0,54.0,50.0,53.0,53.0,49.0,53.0,52.0,54.0,52.0,52.0,53.0,51.0,53.0,52.0,58.0,52.0,54.0,49.0,52.0,52.0,54.0,53.0,52.0,53.0,53.0,53.0,55.0
70,52.0,56.0,53.0,52.0,51.0,53.0,52.0,53.0,53.0,55.0,52.0,54.0,54.0,54.0,53.0,52.0,52.0,52.0,53.0,52.0,54.0,51.0,52.0,52.0,53.0,51.0,56.0,49.0,54.0,53.0,53.0,51.0,52.0,51.0,52.0,53.0,51.0,52.0,54.0,53.0,50.0,55.0,54.0,52.0,54.0,54.0,52.0,53.0,50.0,51.0,51.0
71,53.0,53.0,51.0,53.0,51.0,52.0,53.0,52.0,54.0,51.0,54.0,52.0,54.0,54.0,52.0,53.0,53.0,54.0,51.0,51.0,54.0,51.0,53.0,52.0,54.0,55.0,54.0,55.0,55.0,54.0,53.0,53.0,49.0,54.0,53.0,54.0,53.0,53.0,51.0,52.0,52.0,51.0,53.0,52.0,52.0,54.0,52.0,54.0,53.0,53.0,50.0
72,51.0,51.0,51.0,53.0,51.0,52.0,51.0,52.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,52.0,54.0,53.0,53.0,53.0,52.0,54.0,52.0,53.0,53.0,55.0,53.0,51.0,54.0,55.0,52.0,56.0,52.0,52.0,53.0,53.0,53.0,53.0,52.0,52.0,51.0,53.0,52.0,52.0,51.0,54.0,52.0,54.0,53.0
73,52.0,54.0,50.0,53.0,53.0,52.0,55.0,53.0,53.0,54.0,50.0,55.0,53.0,54.0,53.0,52.0,52.0,50.0,51.0,51.0,53.0,51.0,51.0,51.0,54.0,53.0,55.0,50.0,47.0,54.0,54.0,53.0,53.0,53.0,52.0,53.0,53.0,51.0,55.0,53.0,51.0,51.0,52.0,51.0,53.0,53.0,53.0,53.0,53.0,51.0,51.0
74,54.0,56.0,52.0,52.0,51.0,53.0,52.0,53.0,53.0,51.0,55.0,51.0,51.0,53.0,53.0,53.0,53.0,50.0,53.0,50.0,52.0,53.0,52.0,50.0,53.0,52.0,53.0,51.0,52.0,52.0,54.0,52.0,52.0,53.0,51.0,53.0,51.0,53.0,51.0,52.0,52.0,52.0,54.0,51.0,54.0,54.0,53.0,52.0,52.0,53.0,54.0
75,53.0,52.0,52.0,52.0,51.0,55.0,51.0,53.0,55.0,54.0,54.0,51.0,53.0,54.0,52.0,53.0,53.0,53.0,53.0,52.0,54.0,52.0,52.0,52.0,54.0,53.0,54.0,54.0,53.0,52.0,53.0,54.0,52.0,53.0,52.0,53.0,53.0,54.0,52.0,54.0,52.0,53.0,53.0,51.0,53.0,53.0,51.0,52.0,52.0,51.0,53.0
76,53.0,50.0,51.0,53.0,54.0,53.0,56.0,53.0,53.0,52.0,53.0,51.0,52.0,51.0,51.0,53.0,55.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0,53.0,52.0,53.0,47.0,53.0,54.0,57.0,52.0,52.0,51.0,51.0,50.0,51.0,56.0,52.0,54.0,53.0,53.0,50.0,51.0,51.0,52.0,53.0,51.0,52.0,53.0
77,51.0,54.0,52.0,50.0,54.0,53.0,53.0,52.0,52.0,53.0,52.0,51.0,52.0,50.0,54.0,51.0,54.0,50.0,53.0,52.0,54.0,53.0,51.0,50.0,51.0,52.0,52.0,47.0,51.0,52.0,53.0,52.0,52.0,52.0,52.0,53.0,53.0,53.0,54.0,52.0,51.0,52.0,55.0,52.0,53.0,52.0,52.0,53.0,51.0,52.0,52.0
78,51.0,54.0,51.0,49.0,52.0,55.0,54.0,54.0,52.0,52.0,53.0,52.0,53.0,53.0,53.0,52.0,53.0,51.0,53.0,52.0,53.0,53.0,51.0,51.0,52.0,52.0,55.0,51.0,56.0,54.0,54.0,50.0,53.0,54.0,53.0,53.0,51.0,51.0,52.0,52.0,53.0,53.0,54.0,52.0,51.0,55.0,52.0,52.0,51.0,53.0,52.0
79,52.0,52.0,51.0,52.0,54.0,52.0,52.0,54.0,54.0,50.0,54.0,52.0,53.0,53.0,53.0,52.0,53.0,53.0,54.0,52.0,53.0,51.0,53.0,52.0,53.0,51.0,52.0,54.0,54.0,52.0,53.0,56.0,51.0,53.0,55.0,54.0,52.0,54.0,51.0,52.0,51.0,52.0,52.0,51.0,53.0,52.0,53.0,52.0,52.0,51.0,52.0
80,52.0,51.0,54.0,53.0,51.0,55.0,53.0,54.0,52.0,52.0,50.0,54.0,53.0,55.0,53.0,53.0,53.0,52.0,53.0,52.0,52.0,53.0,52.0,53.0,53.0,52.0,54.0,48.0,52.0,53.0,53.0,55.0,51.0,52.0,53.0,52.0,54.0,51.0,53.0,53.0,54.0,53.0,53.0,53.0,53.0,52.0,50.0,54.0,54.0,52.0,51.0
81,52.0,52.0,52.0,53.0,52.0,52.0,54.0,52.0,53.0,51.0,52.0,52.0,54.0,52.0,55.0,53.0,53.0,54.0,53.0,52.0,52.0,53.0,51.0,52.0,52.0,52.0,54.0,50.0,51.0,53.0,56.0,50.0,51.0,54.0,53.0,50.0,52.0,51.0,51.0,53.0,53.0,52.0,52.0,52.0,53.0,53.0,52.0,54.0,55.0,51.0,53.0
82,51.0,54.0,53.0,54.0,51.0,53.0,53.0,53.0,51.0,52.0,53.0,54.0,54.0,53.0,53.0,52.0,51.0,55.0,53.0,54.0,53.0,52.0,52.0,52.0,53.0,53.0,53.0,55.0,54.0,50.0,54.0,53.0,51.0,54.0,53.0,53.0,52.0,53.0,50.0,54.0,50.0,52.0,52.0,53.0,53.0,53.0,52.0,54.0,53.0,52.0,53.0
83,52.0,50.0,51.0,52.0,52.0,54.0,52.0,51.0,52.0,53.0,51.0,52.0,54.0,55.0,53.0,54.0,55.0,54.0,51.0,53.0,53.0,52.0,52.0,54.0,53.0,54.0,54.0,54.0,51.0,53.0,55.0,54.0,50.0,53.0,52.0,54.0,53.0,51.0,53.0,55.0,52.0,52.0,55.0,54.0,51.0,51.0,52.0,53.0,53.0,53.0,53.0
84,53.0,51.0,53.0,51.0,53.0,54.0,51.0,52.0,53.0,53.0,50.0,51.0,53.0,53.0,52.0,54.0,53.0,56.0,52.0,51.0,53.0,54.0,52.0,52.0,54.0,52.0,52.0,47.0,50.0,52.0,53.0,53.0,53.0,54.0,52.0,52.0,52.0,51.0,54.0,53.0,52.0,51.0,55.0,51.0,54.0,53.0,53.0,53.0,53.0,53.0,54.0
85,51.0,53.0,52.0,52.0,52.0,53.0,53.0,51.0,53.0,54.0,51.0,53.0,52.0,53.0,51.0,52.0,52.0,55.0,52.0,52.0,55.0,53.0,51.0,52.0,52.0,54.0,55.0,51.0,54.0,51.0,51.0,51.0,51.0,54.0,53.0,53.0,52.0,52.0,53.0,53.0,52.0,53.0,54.0,51.0,53.0,51.0,55.0,52.0,52.0,51.0,53.0
86,50.0,48.0,52.0,52.0,53.0,51.0,50.0,53.0,53.0,53.0,52.0,53.0,51.0,55.0,51.0,52.0,53.0,54.0,54.0,54.0,53.0,53.0,50.0,51.0,55.0,52.0,53.0,55.0,52.0,49.0,54.0,54.0,53.0,50.0,52.0,53.0,53.0,52.0,51.0,52.0,50.0,52.0,52.0,51.0,53.0,52.0,52.0,53.0,52.0,51.0,54.0
87,51.0,50.0,51.0,52.0,54.0,51.0,49.0,53.0,53.0,51.0,51.0,53.0,54.0,53.0,53.0,53.0,52.0,53.0,54.0,53.0,54.0,52.0,54.0,51.0,53.0,51.0,52.0,50.0,51.0,52.0,53.0,55.0,53.0,53.0,53.0,54.0,52.0,54.0,53.0,51.0,52.0,52.0,52.0,52.0,53.0,51.0,51.0,53.0,53.0,55.0,53.0
88,51.0,53.0,51.0,52.0,52.0,53.0,50.0,52.0,54.0,52.0,50.0,54.0,52.0,53.0,53.0,53.0,55.0,53.0,54.0,51.0,54.0,52.0,49.0,53.0,52.0,55.0,53.0,50.0,50.0,51.0,53.0,52.0,51.0,54.0,55.0,52.0,53.0,52.0,54.0,53.0,54.0,52.0,53.0,51.0,51.0,53.0,53.0,53.0,52.0,53.0,53.0
89,52.0,53.0,53.0,52.0,54.0,54.0,49.0,54.0,54.0,52.0,52.0,52.0,53.0,53.0,50.0,53.0,53.0,54.0,53.0,52.0,54.0,55.0,51.0,51.0,55.0,52.0,53.0,54.0,54.0,49.0,52.0,51.0,51.0,52.0,53.0,53.0,52.0,53.0,53.0,53.0,53.0,53.0,52.0,53.0,52.0,53.0,53.0,52.0,54.0,51.0,55.0
90,53.0,49.0,53.0,53.0,53.0,53.0,51.0,53.0,54.0,52.0,52.0,51.0,55.0,53.0,54.0,53.0,52.0,53.0,54.0,52.0,54.0,52.0,52.0,51.0,54.0,53.0,53.0,52.0,53.0,51.0,54.0,55.0,52.0,53.0,49.0,53.0,52.0,52.0,52.0,53.0,54.0,53.0,52.0,54.0,51.0,55.0,52.0,52.0,51.0,54.0,53.0
91,51.0,52.0,50.0,52.0,53.0,52.0,54.0,53.0,54.0,53.0,52.0,53.0,52.0,52.0,52.0,56.0,53.0,54.0,53.0,51.0,51.0,54.0,51.0,53.0,54.0,55.0,53.0,51.0,51.0,53.0,54.0,52.0,51.0,54.0,52.0,50.0,51.0,53.0,52.0,52.0,53.0,49.0,54.0,51.0,53.0,53.0,53.0,52.0,53.0,55.0,52.0
92,53.0,55.0,51.0,53.0,53.0,52.0,54.0,53.0,55.0,53.0,52.0,53.0,51.0,52.0,52.0,53.0,53.0,53.0,53.0,52.0,54.0,54.0,51.0,52.0,54.0,52.0,52.0,51.0,52.0,50.0,52.0,50.0,55.0,54.0,55.0,53.0,52.0,54.0,54.0,51.0,52.0,50.0,51.0,52.0,53.0,53.0,53.0,52.0,54.0,52.0,52.0
93,52.0,52.0,52.0,53.0,56.0,52.0,52.0,52.0,55.0,54.0,53.0,52.0,52.0,54.0,54.0,49.0,54.0,53.0,52.0,53.0,54.0,54.0,51.0,53.0,53.0,51.0,54.0,54.0,52.0,54.0,54.0,54.0,51.0,53.0,50.0,53.0,50.0,53.0,52.0,53.0,53.0,53.0,52.0,52.0,52.0,52.0,53.0,53.0,52.0,51.0,53.0
94,52.0,52.0,53.0,52.0,54.0,50.0,51.0,54.0,54.0,52.0,53.0,52.0,55.0,52.0,53.0,53.0,52.0,51.0,52.0,53.0,53.0,53.0,53.0,54.0,54.0,51.0,54.0,54.0,54.0,51.0,52.0,53.0,51.0,54.0,50.0,52.0,50.0,54.0,50.0,53.0,52.0,53.0,53.0,52.0,51.0,51.0,51.0,51.0,51.0,55.0,54.0
95,54.0,55.0,50.0,54.0,51.0,51.0,53.0,54.0,51.0,53.0,51.0,52.0,53.0,54.0,55.0,53.0,51.0,49.0,54.0,53.0,54.0,53.0,52.0,54.0,53.0,53.0,54.0,48.0,49.0,52.0,53.0,52.0,53.0,55.0,53.0,51.0,52.0,51.0,52.0,53.0,51.0,52.0,53.0,52.0,51.0,52.0,54.0,50.0,51.0,54.0,54.0
96,53.0,54.0,53.0,54.0,52.0,55.0,52.0,52.0,55.0,52.0,53.0,52.0,50.0,53.0,53.0,53.0,52.0,51.0,53.0,53.0,55.0,54.0,52.0,54.0,54.0,53.0,52.0,52.0,52.0,54.0,54.0,52.0,51.0,53.0,52.0,50.0,52.0,51.0,51.0,54.0,52.0,50.0,53.0,50.0,53.0,53.0,54.0,52.0,54.0,49.0,54.0
97,53.0,50.0,52.0,55.0,52.0,53.0,52.0,53.0,55.0,51.0,55.0,53.0,56.0,53.0,50.0,54.0,53.0,52.0,50.0,53.0,53.0,53.0,52.0,56.0,52.0,51.0,53.0,54.0,53.0,52.0,52.0,51.0,53.0,52.0,51.0,52.0,53.0,54.0,52.0,53.0,51.0,52.0,53.0,54.0,53.0,53.0,52.0,55.0,52.0,50.0,52.0
98,54.0,52.0,52.0,53.0,53.0,52.0,53.0,52.0,53.0,52.0,51.0,54.0,54.0,52.0,52.0,56.0,53.0,51.0,53.0,53.0,52.0,54.0,50.0,51.0,54.0,53.0,52.0,51.0,51.0,52.0,54.0,57.0,53.0,55.0,50.0,54.0,51.0,54.0,53.0,52.0,55.0,49.0,52.0,51.0,53.0,53.0,54.0,54.0,52.0,56.0,53.0
99,52.0,55.0,52.0,52.0,52.0,53.0,51.0,52.0,53.0,54.0,52.0,51.0,52.0,52.0,52.0,54.0,53.0,53.0,51.0,53.0,54.0,55.0,51.0,51.0,56.0,53.0,52.0,51.0,50.0,51.0,55.0,53.0,51.0,53.0,56.0,53.0,51.0,53.0,51.0,54.0,51.0,52.0,53.0,51.0,52.0,53.0,51.0,55.0,51.0,53.0,53.0
100,50.0,52.0,52.0,53.0,51.0,55.0,52.0,52.0,51.0,55.0,54.0,52.0,53.0,55.0,53.0,52.0,53.0,54.0,52.0,52.0,52.0,55.0,51.0,52.0,53.0,53.0,53.0,52.0,52.0,52.0,54.0,51.0,53.0,53.0,54.0,52.0,52.0,52.0,53.0,50.0,51.0,53.0,50.0,49.0,53.0,52.0,52.0,52.0,51.0,48.0,51.0
101,52.0,48.0,52.0,51.0,50.0,53.0,50.0,54.0,52.0,50.0,53.0,53.0,51.0,52.0,53.0,52.0,53.0,51.0,53.0,46.0,47.0,54.0,32.0,53.0,53.0,45.0,50.0,53.0,52.0,53.0,52.0,53.0,53.0,50.0,45.0,47.0,51.0,52.0,52.0,52.0,51.0,49.0,53.0,49.0,51.0,52.0,54.0,54.0,46.0,52.0,52.0
102,39.0,18.0,52.0,-11.0,10.0,-2.0,-3.0,0.0,13.0,12.0,26.0,48.0,53.0,44.0,-2.0,46.0,25.0,36.0,27.0,3.0,-8.0,37.0,-23.0,10.0,40.0,-1.0,12.0,48.0,49.0,43.0,39.0,53.0,24.0,0.0,45.0,6.0,52.0,15.0,50.0,41.0,50.0,46.0,32.0,17.0,7.0,50.0,53.0,46.0,7.0,40.0,37.0
103,-127.0,-127.0,-23.0,-127.0,-70.0,-127.0,-127.0,-127.0,-125.0,-102.0,-127.0,-59.0,-11.0,-77.0,-127.0,-80.0,-125.0,-78.0,-39.0,-40.0,-80.0,-43.0,-36.0,-127.0,-90.0,-36.0,-127.0,-42.0,-16.0,-45.0,-33.0,-24.0,-127.0,-127.0,-101.0,-40.0,-33.0,-127.0,-15.0,-49.0,-25.0,-57.0,-127.0,-127.0,-127.0,-15.0,-27.0,-52.0,-42.0,-67.0,-65.0
104,-127.0,-127.0,-127.0,-127.0,-67.0,-127.0,-127.0,-127.0,-127.0,-114.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-40.0,-11.0,-60.0,-117.0,0.0,-127.0,-127.0,-9.0,-127.0,-127.0,-127.0,-127.0,-80.0,-127.0,-127.0,-127.0,-127.0,-20.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-24.0,-127.0,-127.0
105,-127.0,-127.0,-127.0,-96.0,-12.0,-127.0,-84.0,-127.0,-73.0,-41.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,2.0,25.0,-1.0,-72.0,34.0,-127.0,-127.0,25.0,-59.0,-127.0,-127.0,-83.0,-39.0,-127.0,-127.0,-108.0,-127.0,18.0,-127.0,-127.0,-127.0,-84.0,-127.0,-127.0,-127.0,-127.0,-110.0,-127.0,-127.0,-127.0,18.0,-60.0,-121.0
106,-111.0,-24.0,-127.0,-7.0,25.0,-58.0,4.0,-56.0,8.0,14.0,-45.0,-100.0,-127.0,-81.0,-32.0,-90.0,-19.0,-34.0,29.0,40.0,31.0,0.0,45.0,-76.0,-19.0,38.0,3.0,-67.0,-89.0,-12.0,15.0,-127.0,-122.0,-21.0,-117.0,39.0,-127.0,-67.0,-127.0,-4.0,-127.0,-127.0,-111.0,-18.0,-13.0,-97.0,-127.0,-77.0,39.0,7.0,-30.0
107,1.0,13.0,-44.0,24.0,37.0,16.0,29.0,12.0,32.0,34.0,14.0,13.0,-22.0,10.0,14.0,6.0,25.0,19.0,38.0,44.0,41.0,35.0,48.0,-2.0,22.0,42.0,17.0,4.0,1.0,22.0,34.0,-13.0,-9.0,14.0,-7.0,47.0,-38.0,8.0,-42.0,32.0,-62.0,-45.0,-7.0,19.0,18.0,-2.0,-35.0,13.0,43.0,31.0,17.0
108,18.0,20.0,5.0,36.0,46.0,26.0,37.0,25.0,41.0,45.0,28.0,30.0,22.0,27.0,33.0,22.0,34.0,32.0,40.0,49.0,46.0,39.0,53.0,15.0,28.0,49.0,33.0,21.0,19.0,32.0,42.0,20.0,16.0,35.0,7.0,48.0,11.0,24.0,10.0,39.0,-2.0,3.0,14.0,31.0,31.0,15.0,12.0,26.0,47.0,40.0,29.0
109,36.0,41.0,21.0,49.0,53.0,42.0,49.0,47.0,53.0,53.0,45.0,39.0,29.0,37.0,51.0,37.0,50.0,47.0,52.0,53.0,50.0,46.0,50.0,42.0,46.0,48.0,48.0,36.0,31.0,44.0,51.0,27.0,41.0,49.0,30.0,49.0,28.0,50.0,21.0,46.0,13.0,31.0,41.0,46.0,52.0,31.0,31.0,41.0,50.0,51.0,43.0
110,46.0,45.0,46.0,39.0,46.0,38.0,41.0,40.0,45.0,45.0,45.0,52.0,51.0,48.0,42.0,50.0,43.0,50.0,45.0,47.0,44.0,46.0,45.0,42.0,51.0,43.0,47.0,47.0,47.0,49.0,49.0,47.0,48.0,44.0,51.0,45.0,49.0,45.0,48.0,47.0,36.0,50.0,51.0,44.0,43.0,54.0,44.0,51.0,46.0,52.0,45.0
111,18.0,28.0,36.0,28.0,41.0,11.0,29.0,14.0,32.0,36.0,30.0,36.0,44.0,31.0,23.0,31.0,29.0,36.0,42.0,45.0,42.0,39.0,46.0,16.0,34.0,46.0,33.0,34.0,41.0,42.0,42.0,40.0,13.0,34.0,26.0,48.0,37.0,17.0,39.0,39.0,32.0,33.0,23.0,28.0,28.0,43.0,35.0,39.0,48.0,33.0,36.0
112,15.0,34.0,13.0,38.0,44.0,23.0,38.0,24.0,43.0,47.0,32.0,22.0,19.0,20.0,35.0,20.0,36.0,32.0,46.0,51.0,48.0,37.0,47.0,27.0,30.0,51.0,43.0,24.0,27.0,36.0,45.0,23.0,12.0,42.0,15.0,50.0,14.0,19.0,4.0,42.0,12.0,12.0,19.0,37.0,39.0,25.0,23.0,26.0,47.0,39.0,35.0
113,37.0,45.0,26.0,47.0,47.0,41.0,47.0,38.0,47.0,47.0,41.0,39.0,29.0,40.0,45.0,41.0,45.0,43.0,49.0,50.0,51.0,47.0,48.0,42.0,43.0,51.0,48.0,38.0,40.0,47.0,54.0,35.0,34.0,44.0,36.0,49.0,33.0,36.0,27.0,48.0,28.0,27.0,43.0,47.0,47.0,36.0,32.0,41.0,52.0,49.0,41.0
114,43.0,47.0,39.0,48.0,48.0,41.0,43.0,39.0,45.0,47.0,41.0,42.0,39.0,42.0,41.0,49.0,44.0,48.0,52.0,48.0,53.0,50.0,52.0,40.0,47.0,50.0,43.0,41.0,45.0,47.0,49.0,39.0,40.0,44.0,43.0,51.0,42.0,40.0,45.0,47.0,42.0,34.0,42.0,47.0,44.0,40.0,41.0,46.0,50.0,48.0,23.0
115,42.0,43.0,40.0,50.0,49.0,50.0,47.0,44.0,51.0,48.0,47.0,48.0,39.0,45.0,46.0,45.0,50.0,49.0,51.0,51.0,52.0,51.0,51.0,46.0,51.0,50.0,50.0,43.0,44.0,48.0,49.0,43.0,41.0,52.0,39.0,53.0,41.0,46.0,41.0,50.0,43.0,38.0,42.0,48.0,50.0,41.0,45.0,45.0,52.0,50.0,-6.0
116,50.0,47.0,48.0,49.0,51.0,51.0,50.0,51.0,53.0,51.0,49.0,52.0,45.0,50.0,51.0,50.0,54.0,50.0,52.0,51.0,48.0,52.0,52.0,47.0,52.0,51.0,52.0,47.0,49.0,51.0,53.0,47.0,47.0,54.0,45.0,52.0,50.0,50.0,46.0,51.0,46.0,48.0,49.0,50.0,50.0,47.0,51.0,49.0,52.0,55.0,12.0
117,50.0,49.0,52.0,50.0,50.0,49.0,54.0,50.0,52.0,51.0,49.0,54.0,45.0,52.0,50.0,54.0,51.0,52.0,52.0,54.0,54.0,51.0,52.0,50.0,50.0,51.0,53.0,50.0,52.0,51.0,52.0,49.0,49.0,53.0,53.0,52.0,52.0,49.0,51.0,52.0,50.0,52.0,50.0,52.0,54.0,50.0,49.0,50.0,51.0,53.0,34.0
118,51.0,53.0,49.0,51.0,51.0,51.0,55.0,49.0,54.0,52.0,52.0,53.0,48.0,54.0,54.0,52.0,52.0,52.0,51.0,52.0,51.0,55.0,52.0,53.0,53.0,51.0,54.0,52.0,51.0,54.0,53.0,51.0,50.0,55.0,52.0,51.0,53.0,54.0,49.0,52.0,48.0,48.0,52.0,50.0,53.0,51.0,52.0,49.0,51.0,50.0,45.0
119,51.0,48.0,51.0,48.0,50.0,47.0,50.0,46.0,53.0,49.0,54.0,52.0,52.0,52.0,48.0,54.0,52.0,53.0,50.0,52.0,50.0,52.0,53.0,51.0,50.0,49.0,49.0,51.0,51.0,51.0,52.0,53.0,49.0,52.0,50.0,53.0,53.0,52.0,51.0,51.0,49.0,52.0,49.0,50.0,50.0,53.0,52.0,51.0,49.0,50.0,48.0
120,46.0,47.0,45.0,50.0,50.0,45.0,49.0,43.0,50.0,51.0,48.0,49.0,50.0,47.0,50.0,47.0,50.0,50.0,51.0,51.0,52.0,48.0,52.0,47.0,49.0,51.0,48.0,49.0,48.0,50.0,53.0,49.0,45.0,52.0,48.0,51.0,49.0,48.0,46.0,51.0,47.0,46.0,50.0,50.0,53.0,48.0,50.0,48.0,52.0,54.0,49.0
121,46.0,54.0,44.0,53.0,52.0,52.0,52.0,49.0,53.0,51.0,51.0,47.0,46.0,50.0,54.0,52.0,52.0,51.0,51.0,53.0,53.0,51.0,51.0,51.0,53.0,52.0,53.0,49.0,47.0,51.0,52.0,49.0,47.0,52.0,50.0,53.0,47.0,50.0,46.0,51.0,44.0,46.0,54.0,52.0,52.0,48.0,48.0,51.0,53.0,55.0,53.0
122,53.0,55.0,50.0,56.0,52.0,56.0,54.0,52.0,54.0,53.0,55.0,55.0,51.0,53.0,52.0,54.0,53.0,54.0,51.0,52.0,54.0,53.0,51.0,53.0,55.0,52.0,54.0,51.0,50.0,48.0,54.0,52.0,53.0,54.0,53.0,52.0,51.0,52.0,51.0,54.0,52.0,52.0,54.0,52.0,53.0,52.0,56.0,54.0,53.0,51.0,50.0
123,54.0,50.0,53.0,52.0,51.0,50.0,51.0,50.0,56.0,54.0,53.0,53.0,53.0,55.0,53.0,54.0,53.0,51.0,50.0,51.0,52.0,52.0,50.0,51.0,51.0,52.0,50.0,52.0,50.0,52.0,54.0,55.0,52.0,52.0,53.0,51.0,56.0,52.0,53.0,54.0,57.0,53.0,51.0,52.0,51.0,54.0,53.0,53.0,52.0,52.0,50.0
124,49.0,50.0,48.0,48.0,50.0,43.0,47.0,46.0,48.0,51.0,49.0,48.0,52.0,48.0,48.0,48.0,49.0,48.0,51.0,53.0,52.0,52.0,52.0,47.0,49.0,51.0,51.0,47.0,50.0,48.0,50.0,51.0,46.0,48.0,49.0,53.0,51.0,48.0,51.0,49.0,51.0,48.0,47.0,50.0,49.0,49.0,50.0,49.0,52.0,52.0,50.0
125,47.0,52.0,44.0,54.0,52.0,51.0,54.0,49.0,54.0,54.0,51.0,47.0,44.0,49.0,50.0,50.0,50.0,50.0,51.0,55.0,54.0,51.0,54.0,52.0,52.0,53.0,52.0,48.0,49.0,50.0,50.0,50.0,47.0,56.0,50.0,55.0,45.0,50.0,46.0,51.0,44.0,43.0,48.0,52.0,54.0,44.0,47.0,48.0,52.0,50.0,47.0
