,event_0,event_1,event_2,event_3,event_4,event_5,event_6,event_7,event_8,event_9,event_10,event_11,event_12,event_13,event_14,event_15,event_16,event_17,event_18,event_19
165,54.0,54.0,54.0,55.0,54.0,55.0,51.0,52.0,52.0,51.0,54.0,54.0,52.0,52.0,51.0,52.0,52.0,52.0,52.0,54.0
166,53.0,53.0,53.0,53.0,54.0,52.0,51.0,51.0,51.0,51.0,52.0,54.0,51.0,53.0,53.0,50.0,54.0,52.0,51.0,53.0
167,55.0,55.0,51.0,52.0,54.0,53.0,54.0,52.0,51.0,53.0,53.0,55.0,52.0,52.0,54.0,53.0,55.0,52.0,53.0,52.0
168,53.0,52.0,53.0,53.0,54.0,54.0,53.0,52.0,51.0,51.0,54.0,51.0,52.0,52.0,51.0,54.0,54.0,51.0,53.0,54.0
169,51.0,51.0,52.0,52.0,52.0,55.0,52.0,52.0,53.0,51.0,50.0,53.0,52.0,52.0,52.0,53.0,53.0,52.0,53.0,52.0
170,54.0,53.0,51.0,50.0,53.0,53.0,50.0,53.0,52.0,51.0,53.0,53.0,52.0,51.0,51.0,52.0,53.0,54.0,55.0,53.0
171,52.0,54.0,51.0,53.0,54.0,53.0,52.0,52.0,51.0,52.0,53.0,54.0,53.0,54.0,53.0,52.0,52.0,53.0,53.0,51.0
172,54.0,52.0,52.0,53.0,52.0,54.0,53.0,52.0,51.0,52.0,52.0,54.0,53.0,51.0,52.0,52.0,53.0,53.0,51.0,51.0
173,53.0,51.0,54.0,52.0,53.0,51.0,52.0,53.0,52.0,51.0,51.0,52.0,52.0,53.0,51.0,53.0,51.0,52.0,49.0,53.0
174,52.0,54.0,54.0,53.0,54.0,52.0,54.0,53.0,50.0,52.0,50.0,52.0,52.0,53.0,53.0,51.0,51.0,53.0,52.0,52.0
175,55.0,54.0,53.0,50.0,55.0,51.0,53.0,53.0,53.0,51.0,51.0,53.0,53.0,54.0,51.0,54.0,51.0,53.0,53.0,53.0
176,53.0,53.0,52.0,55.0,55.0,54.0,54.0,51.0,53.0,51.0,54.0,52.0,51.0,54.0,52.0,54.0,52.0,51.0,53.0,52.0
177,51.0,51.0,51.0,54.0,53.0,56.0,52.0,52.0,52.0,54.0,52.0,51.0,50.0,53.0,52.0,53.0,53.0,53.0,51.0,53.0
178,53.0,53.0,52.0,51.0,52.0,52.0,52.0,51.0,50.0,53.0,52.0,53.0,51.0,52.0,51.0,52.0,53.0,53.0,52.0,51.0
179,52.0,52.0,53.0,52.0,53.0,52.0,50.0,52.0,52.0,52.0,52.0,54.0,50.0,50.0,53.0,51.0,53.0,52.0,52.0,53.0
180,52.0,52.0,52.0,53.0,53.0,52.0,53.0,51.0,51.0,53.0,53.0,53.0,50.0,53.0,53.0,52.0,51.0,54.0,52.0,54.0
181,51.0,53.0,54.0,53.0,53.0,54.0,53.0,52.0,51.0,53.0,52.0,52.0,51.0,54.0,56.0,53.0,52.0,53.0,53.0,52.0
182,53.0,54.0,52.0,50.0,51.0,55.0,54.0,52.0,52.0,51.0,53.0,56.0,50.0,53.0,53.0,53.0,53.0,53.0,52.0,52.0
183,53.0,51.0,52.0,52.0,52.0,52.0,52.0,51.0,51.0,51.0,52.0,52.0,52.0,53.0,52.0,52.0,53.0,53.0,53.0,53.0
184,54.0,54.0,52.0,51.0,52.0,54.0,53.0,50.0,53.0,53.0,53.0,51.0,52.0,53.0,54.0,54.0,53.0,52.0,51.0,53.0
185,53.0,52.0,51.0,53.0,54.0,52.0,51.0,53.0,51.0,55.0,52.0,54.0,52.0,52.0,54.0,51.0,51.0,53.0,52.0,53.0
186,52.0,52.0,52.0,53.0,53.0,54.0,52.0,52.0,51.0,53.0,53.0,54.0,53.0,51.0,54.0,51.0,52.0,54.0,53.0,53.0
187,51.0,54.0,53.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,51.0,51.0,52.0,54.0,52.0,53.0,54.0,54.0,51.0,52.0
188,52.0,51.0,53.0,53.0,55.0,52.0,53.0,51.0,53.0,52.0,50.0,52.0,52.0,53.0,51.0,52.0,54.0,53.0,52.0,53.0
189,54.0,51.0,52.0,51.0,55.0,53.0,52.0,52.0,52.0,53.0,53.0,53.0,52.0,53.0,52.0,53.0,52.0,52.0,54.0,52.0
190,53.0,51.0,51.0,52.0,50.0,53.0,51.0,52.0,52.0,52.0,51.0,52.0,52.0,52.0,54.0,52.0,51.0,54.0,52.0,52.0
191,52.0,52.0,52.0,53.0,51.0,52.0,52.0,52.0,53.0,54.0,54.0,53.0,52.0,53.0,53.0,53.0,51.0,53.0,53.0,51.0
192,56.0,52.0,53.0,52.0,52.0,54.0,51.0,55.0,52.0,53.0,54.0,53.0,52.0,52.0,53.0,52.0,52.0,51.0,52.0,51.0
193,53.0,54.0,52.0,52.0,53.0,51.0,52.0,54.0,54.0,51.0,53.0,51.0,54.0,53.0,53.0,53.0,52.0,54.0,53.0,52.0
194,52.0,54.0,52.0,52.0,53.0,54.0,51.0,50.0,52.0,53.0,55.0,53.0,51.0,52.0,53.0,51.0,54.0,53.0,53.0,52.0
195,54.0,52.0,52.0,52.0,55.0,54.0,52.0,53.0,52.0,53.0,53.0,52.0,52.0,53.0,53.0,52.0,52.0,52.0,52.0,51.0
196,53.0,51.0,54.0,53.0,52.0,53.0,53.0,52.0,52.0,52.0,51.0,52.0,54.0,51.0,53.0,50.0,52.0,51.0,52.0,49.0
197,54.0,52.0,51.0,52.0,53.0,53.0,52.0,52.0,50.0,53.0,51.0,51.0,52.0,52.0,53.0,50.0,52.0,52.0,49.0,51.0
198,52.0,52.0,52.0,54.0,52.0,52.0,53.0,53.0,52.0,53.0,52.0,52.0,53.0,54.0,52.0,52.0,51.0,52.0,53.0,51.0
199,53.0,52.0,52.0,52.0,53.0,53.0,53.0,54.0,52.0,52.0,52.0,51.0,55.0,52.0,54.0,50.0,54.0,52.0,52.0,53.0
200,53.0,54.0,51.0,53.0,53.0,52.0,53.0,53.0,53.0,53.0,53.0,52.0,52.0,54.0,54.0,53.0,51.0,51.0,50.0,51.0
201,55.0,51.0,53.0,51.0,51.0,53.0,53.0,52.0,53.0,53.0,52.0,51.0,53.0,52.0,50.0,53.0,53.0,52.0,51.0,53.0
202,53.0,53.0,54.0,52.0,51.0,53.0,53.0,50.0,50.0,52.0,51.0,55.0,52.0,53.0,51.0,52.0,52.0,52.0,52.0,53.0
203,50.0,52.0,55.0,53.0,53.0,55.0,52.0,53.0,53.0,53.0,51.0,52.0,51.0,53.0,53.0,52.0,51.0,52.0,53.0,52.0
204,53.0,50.0,53.0,53.0,52.0,55.0,50.0,54.0,51.0,54.0,53.0,51.0,51.0,53.0,53.0,50.0,54.0,53.0,53.0,52.0
205,53.0,53.0,53.0,52.0,51.0,54.0,52.0,52.0,54.0,51.0,52.0,52.0,53.0,52.0,56.0,52.0,52.0,53.0,52.0,52.0
206,54.0,53.0,54.0,53.0,52.0,52.0,51.0,52.0,53.0,51.0,52.0,52.0,52.0,54.0,52.0,49.0,52.0,53.0,52.0,55.0
207,54.0,52.0,52.0,51.0,53.0,53.0,52.0,55.0,52.0,51.0,53.0,52.0,53.0,53.0,53.0,51.0,53.0,53.0,51.0,53.0
208,52.0,52.0,53.0,51.0,54.0,52.0,53.0,53.0,52.0,53.0,52.0,53.0,52.0,53.0,54.0,53.0,53.0,53.0,51.0,53.0
209,53.0,54.0,51.0,51.0,54.0,54.0,53.0,53.0,51.0,51.0,55.0,54.0,53.0,53.0,51.0,49.0,53.0,53.0,53.0,52.0
210,54.0,52.0,54.0,53.0,51.0,52.0,52.0,52.0,51.0,51.0,54.0,53.0,50.0,53.0,55.0,51.0,54.0,55.0,54.0,53.0
211,52.0,52.0,53.0,53.0,52.0,51.0,54.0,52.0,53.0,54.0,52.0,52.0,52.0,50.0,53.0,52.0,55.0,53.0,50.0,54.0
212,53.0,54.0,51.0,54.0,52.0,54.0,52.0,53.0,52.0,51.0,53.0,54.0,53.0,51.0,52.0,51.0,52.0,53.0,51.0,54.0
213,51.0,52.0,53.0,52.0,53.0,52.0,51.0,52.0,52.0,54.0,52.0,53.0,53.0,53.0,54.0,53.0,53.0,51.0,52.0,53.0
214,55.0,50.0,52.0,51.0,51.0,52.0,53.0,54.0,54.0,53.0,52.0,52.0,52.0,54.0,53.0,53.0,51.0,52.0,51.0,54.0
215,52.0,50.0,52.0,52.0,53.0,52.0,52.0,53.0,51.0,54.0,50.0,53.0,53.0,51.0,53.0,53.0,54.0,53.0,51.0,53.0
216,53.0,52.0,54.0,52.0,53.0,53.0,52.0,54.0,52.0,51.0,51.0,54.0,51.0,52.0,54.0,53.0,53.0,53.0,51.0,52.0
217,53.0,53.0,53.0,54.0,53.0,53.0,53.0,53.0,53.0,51.0,52.0,53.0,51.0,53.0,53.0,52.0,54.0,52.0,53.0,52.0
218,54.0,52.0,53.0,54.0,51.0,51.0,53.0,52.0,51.0,53.0,53.0,53.0,53.0,52.0,54.0,52.0,53.0,53.0,54.0,53.0
219,53.0,53.0,52.0,53.0,52.0,55.0,50.0,52.0,53.0,53.0,54.0,54.0,52.0,50.0,53.0,52.0,53.0,53.0,51.0,54.0
220,54.0,51.0,51.0,55.0,52.0,53.0,52.0,52.0,52.0,51.0,51.0,52.0,52.0,51.0,55.0,52.0,53.0,52.0,53.0,55.0
221,52.0,52.0,51.0,52.0,52.0,52.0,53.0,52.0,50.0,53.0,53.0,53.0,54.0,51.0,53.0,55.0,54.0,52.0,56.0,52.0
222,53.0,51.0,50.0,54.0,51.0,54.0,52.0,52.0,52.0,52.0,55.0,54.0,51.0,52.0,53.0,54.0,53.0,53.0,51.0,50.0
223,53.0,52.0,53.0,52.0,52.0,52.0,53.0,51.0,54.0,52.0,54.0,53.0,52.0,53.0,54.0,52.0,52.0,54.0,52.0,50.0
224,53.0,54.0,53.0,52.0,52.0,51.0,52.0,52.0,51.0,53.0,53.0,55.0,53.0,53.0,53.0,51.0,53.0,52.0,53.0,51.0
225,52.0,54.0,54.0,54.0,51.0,53.0,52.0,53.0,53.0,53.0,52.0,54.0,51.0,54.0,52.0,52.0,54.0,53.0,54.0,53.0
226,52.0,53.0,52.0,53.0,50.0,53.0,53.0,53.0,51.0,52.0,52.0,53.0,52.0,53.0,53.0,52.0,53.0,53.0,51.0,52.0
227,55.0,53.0,53.0,52.0,51.0,53.0,52.0,53.0,52.0,49.0,52.0,51.0,53.0,52.0,55.0,53.0,51.0,54.0,51.0,52.0
228,54.0,53.0,53.0,53.0,52.0,54.0,51.0,52.0,53.0,52.0,54.0,52.0,53.0,52.0,53.0,52.0,52.0,53.0,53.0,53.0
229,52.0,53.0,52.0,54.0,52.0,55.0,50.0,51.0,52.0,52.0,52.0,51.0,50.0,51.0,53.0,51.0,53.0,54.0,54.0,52.0
230,53.0,53.0,53.0,52.0,52.0,51.0,52.0,53.0,53.0,53.0,53.0,50.0,52.0,52.0,55.0,53.0,53.0,53.0,53.0,53.0
231,52.0,53.0,52.0,52.0,53.0,52.0,53.0,51.0,51.0,54.0,52.0,51.0,52.0,53.0,54.0,52.0,53.0,55.0,53.0,52.0
232,51.0,53.0,51.0,53.0,52.0,52.0,52.0,51.0,50.0,56.0,51.0,53.0,52.0,51.0,53.0,52.0,53.0,53.0,54.0,52.0
233,51.0,53.0,53.0,53.0,52.0,52.0,53.0,52.0,52.0,55.0,52.0,51.0,51.0,51.0,52.0,52.0,53.0,52.0,53.0,53.0
234,51.0,52.0,53.0,51.0,53.0,54.0,52.0,52.0,51.0,53.0,52.0,53.0,52.0,54.0,54.0,52.0,51.0,54.0,51.0,52.0
235,52.0,53.0,52.0,55.0,54.0,52.0,51.0,55.0,53.0,53.0,52.0,52.0,53.0,52.0,53.0,51.0,52.0,52.0,54.0,53.0
236,51.0,52.0,53.0,52.0,53.0,53.0,50.0,54.0,51.0,53.0,53.0,53.0,52.0,52.0,52.0,50.0,54.0,51.0,53.0,53.0
237,53.0,53.0,53.0,54.0,51.0,52.0,53.0,52.0,52.0,51.0,53.0,52.0,53.0,52.0,53.0,53.0,50.0,51.0,50.0,53.0
238,53.0,55.0,54.0,51.0,50.0,55.0,52.0,51.0,52.0,53.0,51.0,53.0,53.0,52.0,53.0,53.0,52.0,53.0,53.0,51.0
239,53.0,53.0,52.0,53.0,52.0,52.0,52.0,53.0,51.0,50.0,52.0,53.0,51.0,51.0,53.0,52.0,53.0,53.0,51.0,52.0
240,52.0,53.0,53.0,55.0,51.0,52.0,51.0,54.0,51.0,53.0,52.0,53.0,53.0,53.0,54.0,51.0,52.0,53.0,54.0,53.0
241,54.0,54.0,55.0,53.0,51.0,53.0,54.0,50.0,52.0,53.0,53.0,53.0,53.0,51.0,53.0,53.0,55.0,53.0,55.0,53.0
242,53.0,52.0,52.0,51.0,53.0,53.0,52.0,52.0,50.0,53.0,54.0,51.0,52.0,54.0,53.0,53.0,54.0,52.0,51.0,54.0
243,55.0,50.0,53.0,51.0,52.0,52.0,51.0,53.0,52.0,52.0,52.0,51.0,52.0,52.0,54.0,55.0,53.0,52.0,53.0,52.0
244,53.0,55.0,53.0,54.0,52.0,55.0,51.0,54.0,52.0,52.0,54.0,52.0,51.0,52.0,53.0,53.0,54.0,54.0,54.0,52.0
245,53.0,52.0,51.0,53.0,54.0,53.0,53.0,53.0,52.0,53.0,52.0,51.0,53.0,51.0,54.0,51.0,53.0,53.0,53.0,54.0
246,53.0,54.0,53.0,53.0,52.0,53.0,51.0,52.0,52.0,54.0,53.0,53.0,52.0,53.0,55.0,51.0,52.0,52.0,52.0,51.0
247,54.0,53.0,53.0,53.0,51.0,53.0,52.0,52.0,51.0,54.0,54.0,53.0,52.0,53.0,54.0,53.0,53.0,53.0,53.0,49.0
248,51.0,52.0,53.0,52.0,52.0,54.0,53.0,52.0,52.0,51.0,52.0,52.0,53.0,51.0,54.0,51.0,54.0,52.0,53.0,54.0
249,55.0,53.0,53.0,52.0,52.0,55.0,54.0,52.0,50.0,51.0,54.0,53.0,52.0,53.0,52.0,50.0,53.0,53.0,52.0,52.0
250,50.0,52.0,54.0,53.0,51.0,53.0,52.0,52.0,52.0,51.0,54.0,53.0,52.0,52.0,53.0,55.0,54.0,54.0,52.0,53.0
251,55.0,50.0,55.0,51.0,52.0,51.0,51.0,52.0,52.0,51.0,55.0,53.0,50.0,52.0,53.0,50.0,52.0,55.0,53.0,55.0
252,53.0,52.0,53.0,53.0,50.0,53.0,51.0,52.0,54.0,50.0,52.0,51.0,51.0,51.0,51.0,52.0,53.0,54.0,50.0,53.0
253,53.0,51.0,53.0,53.0,52.0,52.0,53.0,52.0,52.0,53.0,50.0,51.0,53.0,51.0,52.0,53.0,52.0,53.0,51.0,53.0
254,53.0,53.0,52.0,52.0,52.0,53.0,54.0,51.0,49.0,52.0,51.0,53.0,54.0,51.0,53.0,53.0,53.0,55.0,51.0,52.0
255,54.0,52.0,51.0,53.0,51.0,52.0,52.0,53.0,54.0,54.0,52.0,51.0,52.0,54.0,52.0,54.0,53.0,53.0,53.0,53.0
256,52.0,52.0,54.0,53.0,52.0,52.0,52.0,51.0,52.0,53.0,54.0,54.0,53.0,51.0,52.0,50.0,52.0,53.0,52.0,52.0
257,53.0,52.0,51.0,49.0,52.0,54.0,55.0,54.0,51.0,52.0,51.0,52.0,55.0,50.0,53.0,51.0,52.0,54.0,51.0,52.0
258,53.0,51.0,52.0,53.0,53.0,51.0,52.0,52.0,50.0,52.0,52.0,51.0,53.0,53.0,51.0,52.0,52.0,55.0,52.0,52.0
259,53.0,53.0,52.0,53.0,53.0,53.0,51.0,53.0,53.0,52.0,53.0,54.0,52.0,51.0,53.0,53.0,53.0,53.0,52.0,52.0
260,53.0,52.0,52.0,50.0,53.0,53.0,52.0,53.0,51.0,51.0,54.0,52.0,52.0,52.0,53.0,55.0,52.0,54.0,52.0,51.0
261,51.0,51.0,54.0,52.0,52.0,54.0,53.0,53.0,53.0,52.0,53.0,52.0,52.0,52.0,52.0,52.0,54.0,52.0,52.0,52.0
262,51.0,53.0,54.0,53.0,51.0,53.0,54.0,52.0,54.0,53.0,53.0,54.0,51.0,53.0,51.0,52.0,53.0,53.0,52.0,52.0
263,51.0,50.0,52.0,53.0,51.0,52.0,55.0,52.0,51.0,52.0,52.0,51.0,53.0,54.0,52.0,55.0,52.0,55.0,53.0,52.0
264,51.0,53.0,51.0,54.0,52.0,52.0,52.0,50.0,51.0,53.0,55.0,51.0,53.0,53.0,52.0,51.0,52.0,54.0,53.0,52.0
265,52.0,53.0,53.0,53.0,52.0,55.0,50.0,52.0,52.0,53.0,54.0,54.0,53.0,52.0,53.0,51.0,52.0,54.0,51.0,53.0
266,53.0,53.0,53.0,53.0,52.0,52.0,52.0,51.0,51.0,53.0,52.0,50.0,52.0,53.0,52.0,52.0,53.0,53.0,54.0,52.0
267,54.0,52.0,51.0,53.0,52.0,53.0,52.0,52.0,50.0,50.0,51.0,48.0,53.0,51.0,52.0,52.0,53.0,54.0,53.0,52.0
268,52.0,52.0,52.0,54.0,53.0,53.0,52.0,52.0,53.0,52.0,53.0,51.0,52.0,53.0,52.0,52.0,54.0,54.0,53.0,52.0
269,52.0,51.0,50.0,52.0,53.0,53.0,50.0,51.0,51.0,51.0,54.0,55.0,51.0,51.0,52.0,50.0,54.0,52.0,53.0,52.0
270,52.0,53.0,51.0,51.0,54.0,53.0,52.0,51.0,52.0,54.0,54.0,50.0,52.0,53.0,52.0,53.0,52.0,55.0,53.0,53.0
271,53.0,54.0,52.0,51.0,51.0,55.0,52.0,52.0,52.0,53.0,52.0,54.0,52.0,51.0,52.0,50.0,53.0,53.0,52.0,50.0
272,52.0,53.0,51.0,51.0,51.0,52.0,53.0,53.0,52.0,52.0,54.0,55.0,52.0,52.0,52.0,52.0,54.0,53.0,51.0,54.0
273,53.0,52.0,51.0,53.0,53.0,52.0,56.0,52.0,51.0,51.0,53.0,51.0,53.0,52.0,52.0,52.0,50.0,55.0,52.0,54.0
274,54.0,54.0,53.0,52.0,50.0,52.0,52.0,53.0,52.0,51.0,53.0,52.0,53.0,53.0,52.0,51.0,52.0,53.0,52.0,53.0
275,53.0,52.0,53.0,53.0,51.0,54.0,55.0,51.0,52.0,52.0,55.0,54.0,54.0,53.0,51.0,53.0,52.0,54.0,55.0,53.0
276,55.0,52.0,53.0,53.0,51.0,50.0,52.0,52.0,51.0,52.0,51.0,53.0,51.0,53.0,52.0,51.0,50.0,53.0,53.0,52.0
277,52.0,53.0,52.0,52.0,51.0,50.0,53.0,50.0,51.0,53.0,53.0,52.0,54.0,54.0,53.0,51.0,52.0,54.0,52.0,52.0
278,53.0,51.0,53.0,52.0,52.0,50.0,52.0,52.0,53.0,53.0,52.0,56.0,53.0,53.0,52.0,52.0,54.0,52.0,53.0,52.0
279,51.0,51.0,51.0,53.0,52.0,53.0,52.0,55.0,53.0,52.0,52.0,51.0,51.0,52.0,53.0,51.0,54.0,52.0,52.0,52.0
280,51.0,51.0,51.0,54.0,53.0,54.0,52.0,54.0,52.0,53.0,52.0,50.0,53.0,53.0,52.0,51.0,53.0,55.0,54.0,50.0
281,52.0,51.0,51.0,53.0,53.0,54.0,52.0,52.0,52.0,54.0,52.0,52.0,53.0,51.0,53.0,50.0,53.0,55.0,51.0,53.0
282,51.0,51.0,49.0,51.0,51.0,53.0,51.0,55.0,53.0,53.0,54.0,54.0,52.0,50.0,53.0,53.0,54.0,52.0,52.0,52.0
283,52.0,52.0,52.0,52.0,51.0,51.0,54.0,53.0,54.0,54.0,50.0,51.0,55.0,52.0,53.0,52.0,53.0,53.0,51.0,52.0
284,54.0,51.0,50.0,52.0,51.0,51.0,50.0,54.0,53.0,53.0,51.0,54.0,53.0,52.0,52.0,51.0,51.0,55.0,51.0,53.0
285,50.0,51.0,51.0,55.0,52.0,54.0,52.0,52.0,52.0,51.0,53.0,51.0,52.0,53.0,54.0,51.0,52.0,53.0,51.0,52.0
286,53.0,51.0,52.0,52.0,54.0,52.0,52.0,52.0,52.0,53.0,52.0,55.0,52.0,53.0,53.0,51.0,52.0,54.0,51.0,52.0
287,55.0,52.0,53.0,52.0,53.0,54.0,50.0,50.0,53.0,51.0,52.0,52.0,52.0,51.0,54.0,51.0,53.0,51.0,52.0,51.0
288,52.0,51.0,52.0,52.0,54.0,54.0,52.0,49.0,52.0,49.0,52.0,50.0,55.0,54.0,55.0,49.0,54.0,53.0,53.0,54.0
289,54.0,52.0,52.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0,53.0,52.0,54.0,52.0,51.0,53.0,52.0,52.0
290,53.0,54.0,52.0,53.0,51.0,52.0,53.0,51.0,52.0,54.0,54.0,53.0,53.0,52.0,52.0,53.0,53.0,54.0,55.0,51.0
291,52.0,51.0,52.0,50.0,50.0,52.0,52.0,53.0,50.0,51.0,54.0,51.0,52.0,51.0,53.0,51.0,52.0,53.0,52.0,52.0
292,53.0,53.0,52.0,52.0,52.0,52.0,51.0,54.0,53.0,51.0,53.0,50.0,54.0,53.0,55.0,51.0,53.0,54.0,51.0,52.0
293,51.0,50.0,51.0,54.0,53.0,51.0,53.0,51.0,52.0,53.0,54.0,51.0,54.0,53.0,51.0,52.0,53.0,51.0,53.0,52.0
294,52.0,52.0,52.0,52.0,54.0,54.0,52.0,54.0,50.0,54.0,51.0,51.0,53.0,52.0,51.0,53.0,53.0,54.0,55.0,52.0
295,51.0,52.0,53.0,52.0,53.0,51.0,54.0,51.0,51.0,51.0,54.0,52.0,53.0,54.0,51.0,51.0,53.0,53.0,53.0,54.0
296,51.0,49.0,52.0,52.0,53.0,51.0,51.0,52.0,51.0,52.0,51.0,53.0,53.0,52.0,53.0,52.0,52.0,55.0,52.0,51.0
297,53.0,51.0,52.0,53.0,52.0,53.0,52.0,52.0,53.0,52.0,52.0,52.0,51.0,51.0,54.0,52.0,51.0,53.0,53.0,52.0
298,52.0,51.0,52.0,52.0,53.0,52.0,53.0,53.0,52.0,52.0,52.0,52.0,51.0,54.0,52.0,51.0,51.0,53.0,50.0,53.0
299,52.0,51.0,53.0,52.0,53.0,54.0,50.0,54.0,52.0,52.0,53.0,54.0,54.0,53.0,52.0,51.0,54.0,52.0,51.0,52.0
300,53.0,52.0,53.0,52.0,54.0,51.0,54.0,52.0,51.0,54.0,53.0,50.0,53.0,53.0,52.0,52.0,52.0,52.0,53.0,52.0
301,52.0,51.0,53.0,51.0,53.0,50.0,53.0,51.0,53.0,51.0,53.0,52.0,50.0,52.0,53.0,52.0,54.0,52.0,53.0,53.0
302,50.0,54.0,54.0,52.0,55.0,54.0,51.0,54.0,53.0,50.0,54.0,53.0,51.0,52.0,52.0,52.0,53.0,52.0,53.0,53.0
303,52.0,51.0,52.0,52.0,54.0,52.0,52.0,52.0,52.0,53.0,53.0,51.0,51.0,53.0,53.0,52.0,51.0,54.0,52.0,51.0
304,54.0,50.0,50.0,51.0,53.0,54.0,52.0,51.0,51.0,52.0,53.0,52.0,51.0,52.0,54.0,52.0,53.0,53.0,54.0,52.0
305,51.0,51.0,52.0,52.0,53.0,52.0,53.0,53.0,52.0,54.0,53.0,50.0,53.0,52.0,54.0,52.0,51.0,54.0,55.0,53.0
306,51.0,49.0,52.0,53.0,51.0,54.0,51.0,53.0,53.0,53.0,51.0,52.0,53.0,53.0,52.0,50.0,52.0,53.0,52.0,52.0
307,52.0,53.0,51.0,51.0,54.0,53.0,53.0,53.0,52.0,52.0,55.0,50.0,52.0,53.0,51.0,50.0,53.0,53.0,53.0,53.0
308,51.0,51.0,53.0,52.0,53.0,53.0,53.0,53.0,52.0,53.0,53.0,51.0,54.0,53.0,51.0,52.0,53.0,53.0,55.0,51.0
309,53.0,50.0,53.0,53.0,51.0,55.0,51.0,54.0,53.0,52.0,53.0,51.0,52.0,52.0,52.0,52.0,55.0,53.0,53.0,51.0
310,50.0,50.0,51.0,52.0,52.0,53.0,54.0,51.0,53.0,54.0,52.0,53.0,51.0,54.0,50.0,53.0,52.0,54.0,51.0,52.0
311,51.0,51.0,52.0,54.0,52.0,52.0,53.0,52.0,52.0,54.0,52.0,53.0,51.0,53.0,52.0,51.0,53.0,53.0,51.0,51.0
312,53.0,52.0,51.0,53.0,51.0,51.0,51.0,51.0,53.0,52.0,53.0,52.0,52.0,52.0,54.0,50.0,53.0,53.0,54.0,52.0
313,54.0,52.0,52.0,53.0,52.0,53.0,53.0,52.0,52.0,53.0,52.0,54.0,53.0,54.0,53.0,53.0,51.0,55.0,54.0,53.0
314,52.0,53.0,52.0,51.0,52.0,51.0,51.0,53.0,51.0,54.0,53.0,51.0,52.0,52.0,53.0,51.0,54.0,53.0,52.0,53.0
315,51.0,52.0,52.0,52.0,53.0,52.0,52.0,50.0,53.0,52.0,52.0,51.0,52.0,51.0,53.0,51.0,54.0,53.0,52.0,53.0
316,52.0,50.0,50.0,52.0,52.0,54.0,54.0,51.0,53.0,53.0,53.0,52.0,52.0,53.0,53.0,53.0,54.0,52.0,52.0,52.0
317,51.0,53.0,50.0,53.0,53.0,53.0,52.0,51.0,50.0,51.0,53.0,50.0,53.0,51.0,53.0,53.0,52.0,53.0,54.0,54.0
318,54.0,51.0,54.0,52.0,53.0,53.0,51.0,51.0,53.0,53.0,52.0,53.0,52.0,53.0,53.0,53.0,52.0,53.0,52.0,53.0
319,53.0,50.0,51.0,53.0,51.0,53.0,52.0,50.0,52.0,50.0,53.0,53.0,52.0,51.0,52.0,54.0,54.0,54.0,53.0,52.0
320,53.0,52.0,52.0,53.0,54.0,51.0,53.0,53.0,52.0,51.0,53.0,52.0,53.0,52.0,50.0,56.0,53.0,53.0,53.0,52.0
321,52.0,53.0,52.0,54.0,51.0,51.0,51.0,53.0,52.0,53.0,54.0,52.0,51.0,52.0,51.0,53.0,54.0,53.0,55.0,50.0
322,52.0,51.0,52.0,50.0,52.0,51.0,54.0,53.0,51.0,52.0,53.0,54.0,51.0,52.0,53.0,52.0,53.0,55.0,53.0,52.0
323,50.0,51.0,52.0,52.0,53.0,51.0,52.0,52.0,51.0,52.0,54.0,51.0,53.0,53.0,49.0,52.0,52.0,52.0,52.0,52.0
324,52.0,55.0,50.0,53.0,52.0,52.0,52.0,51.0,51.0,54.0,55.0,53.0,52.0,53.0,49.0,51.0,54.0,53.0,54.0,51.0
325,53.0,52.0,52.0,53.0,52.0,50.0,52.0,52.0,53.0,51.0,53.0,54.0,54.0,53.0,53.0,53.0,52.0,53.0,54.0,52.0
326,51.0,53.0,51.0,53.0,52.0,53.0,52.0,54.0,51.0,51.0,54.0,52.0,53.0,51.0,55.0,53.0,51.0,53.0,54.0,52.0
327,50.0,54.0,50.0,53.0,52.0,52.0,53.0,53.0,51.0,51.0,55.0,54.0,53.0,52.0,51.0,52.0,53.0,53.0,53.0,53.0
328,52.0,53.0,52.0,53.0,52.0,51.0,51.0,54.0,51.0,52.0,52.0,51.0,53.0,51.0,52.0,53.0,52.0,53.0,53.0,53.0
329,50.0,51.0,49.0,51.0,50.0,52.0,53.0,53.0,52.0,52.0,55.0,50.0,52.0,53.0,53.0,53.0,54.0,53.0,53.0,52.0
330,51.0,52.0,53.0,53.0,52.0,48.0,53.0,53.0,53.0,51.0,53.0,51.0,51.0,53.0,53.0,51.0,54.0,54.0,53.0,52.0
331,53.0,53.0,52.0,51.0,53.0,53.0,51.0,52.0,51.0,51.0,51.0,52.0,52.0,50.0,52.0,54.0,52.0,53.0,52.0,52.0
332,51.0,53.0,53.0,50.0,51.0,53.0,53.0,54.0,48.0,54.0,55.0,52.0,52.0,52.0,51.0,53.0,51.0,53.0,53.0,52.0
333,52.0,50.0,52.0,52.0,50.0,53.0,52.0,51.0,49.0,53.0,54.0,52.0,50.0,52.0,52.0,53.0,51.0,56.0,53.0,50.0
