,event_0,event_1,event_2,event_3,event_4,event_5,event_6,event_7,event_8,event_9,event_10,event_11,event_12,event_13,event_14,event_15,event_16,event_17,event_18,event_19
2063,54.0,54.0,53.0,53.0,53.0,53.0,53.0,52.0,53.0,54.0,53.0,53.0,53.0,54.0,54.0,54.0,52.0,53.0,52.0,50.0
2064,52.0,52.0,54.0,54.0,54.0,54.0,51.0,52.0,52.0,53.0,53.0,53.0,53.0,52.0,52.0,52.0,54.0,52.0,52.0,51.0
2065,53.0,53.0,53.0,53.0,52.0,52.0,51.0,53.0,52.0,54.0,56.0,56.0,56.0,52.0,52.0,52.0,52.0,53.0,52.0,51.0
2066,55.0,55.0,53.0,53.0,54.0,54.0,55.0,51.0,51.0,52.0,53.0,53.0,53.0,55.0,55.0,55.0,53.0,54.0,52.0,52.0
2067,52.0,52.0,53.0,53.0,51.0,51.0,51.0,52.0,51.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,54.0,52.0,52.0,52.0
2068,52.0,52.0,55.0,55.0,52.0,52.0,53.0,53.0,52.0,54.0,54.0,54.0,54.0,52.0,52.0,52.0,52.0,53.0,55.0,51.0
2069,54.0,54.0,52.0,52.0,53.0,53.0,53.0,53.0,52.0,51.0,53.0,53.0,53.0,52.0,52.0,52.0,55.0,54.0,52.0,53.0
2070,54.0,54.0,52.0,52.0,53.0,53.0,52.0,55.0,54.0,51.0,55.0,55.0,55.0,52.0,52.0,52.0,52.0,52.0,53.0,54.0
2071,51.0,51.0,54.0,54.0,53.0,53.0,53.0,53.0,54.0,52.0,52.0,52.0,52.0,54.0,54.0,54.0,54.0,53.0,52.0,51.0
2072,52.0,52.0,53.0,53.0,53.0,53.0,55.0,52.0,53.0,52.0,53.0,53.0,53.0,51.0,51.0,51.0,53.0,51.0,52.0,53.0
2073,55.0,55.0,52.0,52.0,55.0,55.0,52.0,52.0,55.0,55.0,55.0,55.0,55.0,51.0,51.0,51.0,53.0,50.0,53.0,53.0
2074,53.0,53.0,53.0,53.0,54.0,54.0,53.0,53.0,53.0,54.0,51.0,51.0,51.0,53.0,53.0,53.0,52.0,55.0,53.0,51.0
2075,53.0,53.0,52.0,52.0,53.0,53.0,55.0,52.0,54.0,56.0,52.0,52.0,52.0,50.0,50.0,50.0,53.0,53.0,55.0,52.0
2076,53.0,53.0,52.0,52.0,54.0,54.0,52.0,53.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,54.0,53.0,50.0
2077,53.0,53.0,54.0,54.0,52.0,52.0,53.0,52.0,52.0,54.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0
2078,52.0,52.0,53.0,53.0,52.0,52.0,53.0,54.0,52.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,54.0,53.0,54.0
2079,53.0,53.0,52.0,52.0,53.0,53.0,56.0,53.0,51.0,52.0,52.0,52.0,52.0,53.0,53.0,53.0,52.0,52.0,52.0,53.0
2080,54.0,54.0,50.0,50.0,53.0,53.0,53.0,54.0,53.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,51.0,52.0,55.0,54.0
2081,52.0,52.0,52.0,52.0,55.0,55.0,51.0,53.0,53.0,51.0,52.0,52.0,52.0,54.0,54.0,54.0,52.0,54.0,53.0,53.0
2082,52.0,52.0,51.0,51.0,51.0,51.0,54.0,55.0,51.0,51.0,53.0,53.0,53.0,52.0,52.0,52.0,51.0,50.0,55.0,55.0
2083,52.0,52.0,53.0,53.0,54.0,54.0,54.0,53.0,53.0,51.0,56.0,56.0,56.0,52.0,52.0,52.0,53.0,53.0,53.0,52.0
2084,52.0,52.0,52.0,52.0,53.0,53.0,55.0,52.0,53.0,51.0,53.0,53.0,53.0,52.0,52.0,52.0,54.0,51.0,52.0,53.0
2085,52.0,52.0,51.0,51.0,54.0,54.0,51.0,53.0,52.0,52.0,52.0,52.0,52.0,54.0,54.0,54.0,52.0,53.0,52.0,53.0
2086,52.0,52.0,52.0,52.0,54.0,54.0,54.0,54.0,53.0,53.0,51.0,51.0,51.0,53.0,53.0,53.0,53.0,53.0,53.0,50.0
2087,52.0,52.0,53.0,53.0,53.0,53.0,52.0,52.0,55.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,54.0,51.0,51.0,53.0
2088,52.0,52.0,51.0,51.0,53.0,53.0,52.0,54.0,52.0,53.0,52.0,52.0,52.0,54.0,54.0,54.0,53.0,53.0,54.0,53.0
2089,53.0,53.0,53.0,53.0,52.0,52.0,53.0,54.0,51.0,50.0,54.0,54.0,54.0,55.0,55.0,55.0,53.0,51.0,53.0,52.0
2090,54.0,54.0,53.0,53.0,53.0,53.0,54.0,53.0,50.0,53.0,52.0,52.0,52.0,53.0,53.0,53.0,52.0,53.0,54.0,53.0
2091,53.0,53.0,55.0,55.0,54.0,54.0,54.0,53.0,51.0,53.0,50.0,50.0,50.0,53.0,53.0,53.0,52.0,53.0,53.0,53.0
2092,52.0,52.0,52.0,52.0,54.0,54.0,54.0,53.0,54.0,55.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,52.0,52.0,55.0
2093,52.0,52.0,53.0,53.0,52.0,52.0,53.0,52.0,53.0,54.0,53.0,53.0,53.0,55.0,55.0,55.0,54.0,50.0,54.0,51.0
2094,54.0,54.0,54.0,54.0,52.0,52.0,53.0,51.0,52.0,53.0,52.0,52.0,52.0,54.0,54.0,54.0,53.0,52.0,51.0,54.0
2095,53.0,53.0,51.0,51.0,53.0,53.0,51.0,52.0,54.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0,53.0,52.0,53.0
2096,52.0,52.0,55.0,55.0,53.0,53.0,55.0,53.0,53.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0,54.0,52.0,52.0,51.0
2097,51.0,51.0,53.0,53.0,54.0,54.0,51.0,55.0,52.0,53.0,54.0,54.0,54.0,53.0,53.0,53.0,51.0,52.0,52.0,54.0
2098,52.0,52.0,53.0,53.0,52.0,52.0,51.0,53.0,52.0,53.0,55.0,55.0,55.0,54.0,54.0,54.0,51.0,54.0,53.0,53.0
2099,52.0,52.0,52.0,52.0,54.0,54.0,55.0,53.0,53.0,53.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,52.0,53.0,53.0
2100,52.0,52.0,53.0,53.0,56.0,56.0,54.0,53.0,52.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,51.0,52.0,52.0,55.0
2101,53.0,53.0,54.0,54.0,54.0,54.0,55.0,53.0,52.0,52.0,51.0,51.0,51.0,53.0,53.0,53.0,54.0,51.0,51.0,53.0
2102,53.0,53.0,54.0,54.0,54.0,54.0,52.0,52.0,51.0,52.0,55.0,55.0,55.0,52.0,52.0,52.0,51.0,53.0,53.0,53.0
2103,54.0,54.0,55.0,55.0,54.0,54.0,52.0,51.0,53.0,52.0,55.0,55.0,55.0,52.0,52.0,52.0,52.0,53.0,55.0,53.0
2104,53.0,53.0,55.0,55.0,52.0,52.0,53.0,51.0,52.0,54.0,54.0,54.0,54.0,52.0,52.0,52.0,54.0,56.0,51.0,54.0
2105,53.0,53.0,53.0,53.0,54.0,54.0,52.0,53.0,53.0,54.0,53.0,53.0,53.0,52.0,52.0,52.0,53.0,52.0,53.0,53.0
2106,55.0,55.0,52.0,52.0,55.0,55.0,54.0,54.0,51.0,52.0,53.0,53.0,53.0,54.0,54.0,54.0,53.0,53.0,52.0,51.0
2107,53.0,53.0,53.0,53.0,53.0,53.0,53.0,54.0,53.0,55.0,52.0,52.0,52.0,54.0,54.0,54.0,51.0,54.0,53.0,55.0
2108,53.0,53.0,52.0,52.0,54.0,54.0,53.0,52.0,52.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0,56.0,53.0
2109,53.0,53.0,53.0,53.0,54.0,54.0,53.0,54.0,53.0,51.0,53.0,53.0,53.0,52.0,52.0,52.0,51.0,53.0,52.0,52.0
2110,54.0,54.0,53.0,53.0,52.0,52.0,54.0,52.0,55.0,52.0,53.0,53.0,53.0,52.0,52.0,52.0,54.0,53.0,55.0,54.0
2111,55.0,55.0,54.0,54.0,54.0,54.0,55.0,52.0,54.0,54.0,54.0,54.0,54.0,53.0,53.0,53.0,54.0,52.0,54.0,52.0
2112,54.0,54.0,53.0,53.0,54.0,54.0,54.0,54.0,52.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,54.0,54.0,51.0,50.0
2113,53.0,53.0,53.0,53.0,53.0,53.0,55.0,53.0,50.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,55.0
2114,51.0,51.0,54.0,54.0,55.0,55.0,55.0,52.0,51.0,53.0,51.0,51.0,51.0,54.0,54.0,54.0,53.0,52.0,53.0,54.0
2115,54.0,54.0,54.0,54.0,52.0,52.0,53.0,54.0,53.0,52.0,52.0,52.0,52.0,51.0,51.0,51.0,52.0,53.0,53.0,51.0
2116,52.0,52.0,54.0,54.0,54.0,54.0,55.0,52.0,53.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,53.0,54.0,53.0
2117,49.0,49.0,52.0,52.0,52.0,52.0,53.0,52.0,52.0,55.0,54.0,54.0,54.0,52.0,52.0,52.0,51.0,51.0,51.0,52.0
2118,53.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,54.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,52.0,56.0,52.0
2119,54.0,54.0,53.0,53.0,54.0,54.0,51.0,55.0,53.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,52.0,53.0,52.0
2120,54.0,54.0,53.0,53.0,53.0,53.0,52.0,54.0,52.0,54.0,52.0,52.0,52.0,54.0,54.0,54.0,53.0,52.0,53.0,54.0
2121,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,52.0,52.0
2122,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0,53.0,52.0,52.0,52.0,53.0,53.0,53.0,54.0,52.0,52.0,55.0
2123,52.0,52.0,54.0,54.0,53.0,53.0,54.0,52.0,51.0,54.0,52.0,52.0,52.0,53.0,53.0,53.0,54.0,51.0,54.0,53.0
2124,54.0,54.0,53.0,53.0,54.0,54.0,54.0,54.0,51.0,53.0,53.0,53.0,53.0,55.0,55.0,55.0,53.0,52.0,50.0,52.0
2125,56.0,56.0,54.0,54.0,51.0,51.0,53.0,55.0,50.0,53.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,51.0,50.0,52.0
2126,53.0,53.0,51.0,51.0,54.0,54.0,54.0,54.0,54.0,52.0,52.0,52.0,52.0,53.0,53.0,53.0,52.0,52.0,51.0,52.0
2127,52.0,52.0,52.0,52.0,53.0,53.0,54.0,52.0,54.0,54.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,54.0,52.0,54.0
2128,54.0,54.0,52.0,52.0,52.0,52.0,53.0,55.0,51.0,54.0,50.0,50.0,50.0,54.0,54.0,54.0,53.0,53.0,54.0,52.0
2129,53.0,53.0,52.0,52.0,54.0,54.0,53.0,54.0,52.0,54.0,52.0,52.0,52.0,54.0,54.0,54.0,50.0,52.0,51.0,53.0
2130,51.0,51.0,52.0,52.0,52.0,52.0,51.0,53.0,51.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,54.0
2131,53.0,53.0,53.0,53.0,50.0,50.0,55.0,53.0,53.0,51.0,53.0,53.0,53.0,54.0,54.0,54.0,53.0,52.0,53.0,53.0
2132,53.0,53.0,53.0,53.0,52.0,52.0,53.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,51.0,51.0,52.0,52.0
2133,52.0,52.0,53.0,53.0,55.0,55.0,55.0,53.0,52.0,52.0,54.0,54.0,54.0,51.0,51.0,51.0,53.0,52.0,52.0,56.0
2134,51.0,51.0,54.0,54.0,52.0,52.0,54.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,50.0,53.0,53.0
2135,53.0,53.0,53.0,53.0,52.0,52.0,51.0,52.0,53.0,53.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,50.0,52.0,51.0
2136,52.0,52.0,52.0,52.0,53.0,53.0,52.0,53.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,55.0,51.0,54.0,52.0
2137,51.0,51.0,54.0,54.0,54.0,54.0,52.0,52.0,51.0,53.0,52.0,52.0,52.0,54.0,54.0,54.0,51.0,54.0,52.0,53.0
2138,54.0,54.0,52.0,52.0,54.0,54.0,53.0,52.0,54.0,52.0,52.0,52.0,52.0,54.0,54.0,54.0,52.0,53.0,52.0,52.0
2139,54.0,54.0,53.0,53.0,54.0,54.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,54.0,54.0,54.0,54.0,51.0,54.0,53.0
2140,52.0,52.0,52.0,52.0,53.0,53.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,51.0,51.0,51.0,54.0,52.0,52.0,53.0
2141,52.0,52.0,54.0,54.0,53.0,53.0,56.0,53.0,53.0,53.0,55.0,55.0,55.0,53.0,53.0,53.0,54.0,52.0,53.0,52.0
2142,54.0,54.0,52.0,52.0,54.0,54.0,52.0,53.0,54.0,53.0,52.0,52.0,52.0,51.0,51.0,51.0,53.0,52.0,52.0,53.0
2143,54.0,54.0,53.0,53.0,53.0,53.0,54.0,53.0,53.0,55.0,53.0,53.0,53.0,52.0,52.0,52.0,56.0,53.0,53.0,52.0
2144,53.0,53.0,53.0,53.0,54.0,54.0,53.0,53.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,54.0,52.0,52.0
2145,54.0,54.0,53.0,53.0,52.0,52.0,52.0,54.0,51.0,52.0,53.0,53.0,53.0,51.0,51.0,51.0,53.0,54.0,52.0,53.0
2146,54.0,54.0,53.0,53.0,55.0,55.0,54.0,54.0,54.0,52.0,53.0,53.0,53.0,52.0,52.0,52.0,53.0,54.0,52.0,52.0
2147,53.0,53.0,53.0,53.0,54.0,54.0,52.0,54.0,53.0,52.0,53.0,53.0,53.0,51.0,51.0,51.0,51.0,52.0,54.0,55.0
2148,53.0,53.0,53.0,53.0,53.0,53.0,54.0,55.0,53.0,53.0,54.0,54.0,54.0,53.0,53.0,53.0,54.0,53.0,54.0,55.0
2149,52.0,52.0,55.0,55.0,51.0,51.0,52.0,54.0,51.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,51.0,51.0
2150,52.0,52.0,53.0,53.0,53.0,53.0,55.0,53.0,52.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0,54.0,51.0
2151,52.0,52.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,52.0,52.0,51.0,52.0,54.0,53.0
2152,52.0,52.0,54.0,54.0,53.0,53.0,51.0,52.0,52.0,54.0,51.0,51.0,51.0,53.0,53.0,53.0,53.0,51.0,54.0,53.0
2153,53.0,53.0,54.0,54.0,53.0,53.0,55.0,53.0,52.0,53.0,53.0,53.0,53.0,54.0,54.0,54.0,54.0,52.0,54.0,52.0
2154,51.0,51.0,54.0,54.0,53.0,53.0,53.0,52.0,51.0,52.0,52.0,52.0,52.0,54.0,54.0,54.0,53.0,55.0,53.0,52.0
2155,53.0,53.0,53.0,53.0,52.0,52.0,53.0,53.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,54.0,54.0,54.0,53.0
2156,53.0,53.0,54.0,54.0,53.0,53.0,54.0,53.0,55.0,52.0,55.0,55.0,55.0,53.0,53.0,53.0,54.0,53.0,52.0,54.0
2157,54.0,54.0,53.0,53.0,52.0,52.0,53.0,53.0,53.0,52.0,53.0,53.0,53.0,50.0,50.0,50.0,54.0,52.0,54.0,54.0
2158,53.0,53.0,52.0,52.0,54.0,54.0,53.0,52.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,55.0,54.0,53.0
2159,53.0,53.0,53.0,53.0,55.0,55.0,52.0,54.0,54.0,52.0,57.0,57.0,57.0,53.0,53.0,53.0,53.0,53.0,55.0,53.0
2160,55.0,55.0,54.0,54.0,53.0,53.0,51.0,54.0,52.0,51.0,53.0,53.0,53.0,52.0,52.0,52.0,52.0,54.0,54.0,54.0
2161,55.0,55.0,53.0,53.0,54.0,54.0,55.0,52.0,52.0,51.0,49.0,49.0,49.0,53.0,53.0,53.0,53.0,54.0,52.0,52.0
2162,54.0,54.0,53.0,53.0,55.0,55.0,53.0,54.0,52.0,52.0,51.0,51.0,51.0,52.0,52.0,52.0,54.0,51.0,54.0,53.0
2163,53.0,53.0,53.0,53.0,54.0,54.0,55.0,53.0,53.0,53.0,56.0,56.0,56.0,53.0,53.0,53.0,52.0,52.0,54.0,55.0
2164,52.0,52.0,53.0,53.0,53.0,53.0,51.0,53.0,54.0,53.0,51.0,51.0,51.0,53.0,53.0,53.0,52.0,52.0,54.0,53.0
2165,53.0,53.0,55.0,55.0,55.0,55.0,51.0,53.0,54.0,52.0,52.0,52.0,52.0,53.0,53.0,53.0,52.0,51.0,55.0,53.0
2166,51.0,51.0,54.0,54.0,54.0,54.0,54.0,52.0,53.0,52.0,55.0,55.0,55.0,53.0,53.0,53.0,51.0,53.0,53.0,53.0
2167,53.0,53.0,51.0,51.0,53.0,53.0,53.0,51.0,51.0,52.0,54.0,54.0,54.0,51.0,51.0,51.0,52.0,52.0,53.0,53.0
2168,53.0,53.0,52.0,52.0,54.0,54.0,52.0,53.0,53.0,53.0,52.0,52.0,52.0,54.0,54.0,54.0,52.0,53.0,53.0,54.0
2169,51.0,51.0,53.0,53.0,53.0,53.0,54.0,53.0,51.0,53.0,51.0,51.0,51.0,53.0,53.0,53.0,51.0,53.0,54.0,52.0
2170,52.0,52.0,52.0,52.0,53.0,53.0,54.0,53.0,53.0,53.0,54.0,54.0,54.0,52.0,52.0,52.0,54.0,51.0,54.0,53.0
2171,54.0,54.0,54.0,54.0,55.0,55.0,51.0,55.0,53.0,51.0,55.0,55.0,55.0,53.0,53.0,53.0,53.0,52.0,52.0,53.0
2172,54.0,54.0,52.0,52.0,53.0,53.0,50.0,53.0,51.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,51.0,52.0,52.0
2173,52.0,52.0,52.0,52.0,54.0,54.0,52.0,53.0,54.0,52.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,54.0,54.0,55.0
2174,53.0,53.0,53.0,53.0,54.0,54.0,52.0,52.0,53.0,53.0,52.0,52.0,52.0,54.0,54.0,54.0,54.0,55.0,52.0,53.0
2175,54.0,54.0,53.0,53.0,53.0,53.0,52.0,53.0,54.0,52.0,52.0,52.0,52.0,54.0,54.0,54.0,52.0,53.0,50.0,52.0
2176,53.0,53.0,54.0,54.0,53.0,53.0,53.0,53.0,54.0,51.0,53.0,53.0,53.0,53.0,53.0,53.0,51.0,53.0,51.0,54.0
2177,53.0,53.0,54.0,54.0,51.0,51.0,53.0,54.0,54.0,52.0,51.0,51.0,51.0,52.0,52.0,52.0,52.0,51.0,53.0,52.0
2178,54.0,54.0,55.0,55.0,52.0,52.0,55.0,54.0,54.0,52.0,52.0,52.0,52.0,53.0,53.0,53.0,52.0,50.0,52.0,53.0
2179,53.0,53.0,53.0,53.0,52.0,52.0,54.0,53.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,53.0,52.0,55.0,54.0
2180,52.0,52.0,52.0,52.0,52.0,52.0,55.0,52.0,54.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,54.0,54.0,53.0
2181,52.0,52.0,53.0,53.0,52.0,52.0,55.0,55.0,54.0,53.0,52.0,52.0,52.0,51.0,51.0,51.0,53.0,53.0,55.0,52.0
2182,53.0,53.0,53.0,53.0,52.0,52.0,53.0,52.0,53.0,53.0,51.0,51.0,51.0,51.0,51.0,51.0,52.0,53.0,52.0,52.0
2183,54.0,54.0,52.0,52.0,54.0,54.0,53.0,50.0,55.0,52.0,53.0,53.0,53.0,52.0,52.0,52.0,54.0,55.0,52.0,54.0
2184,53.0,53.0,53.0,53.0,52.0,52.0,54.0,52.0,52.0,50.0,54.0,54.0,54.0,53.0,53.0,53.0,54.0,52.0,53.0,52.0
2185,52.0,52.0,53.0,53.0,54.0,54.0,54.0,55.0,53.0,54.0,52.0,52.0,52.0,53.0,53.0,53.0,54.0,50.0,55.0,54.0
2186,54.0,54.0,53.0,53.0,55.0,55.0,53.0,52.0,53.0,53.0,53.0,53.0,53.0,54.0,54.0,54.0,54.0,54.0,52.0,54.0
2187,54.0,54.0,52.0,52.0,52.0,52.0,56.0,53.0,53.0,52.0,51.0,51.0,51.0,52.0,52.0,52.0,51.0,52.0,53.0,53.0
2188,52.0,52.0,52.0,52.0,53.0,53.0,53.0,54.0,55.0,53.0,54.0,54.0,54.0,55.0,55.0,55.0,53.0,53.0,52.0,52.0
2189,53.0,53.0,54.0,54.0,54.0,54.0,53.0,51.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,55.0,54.0,53.0,54.0
2190,54.0,54.0,53.0,53.0,52.0,52.0,54.0,54.0,51.0,54.0,55.0,55.0,55.0,52.0,52.0,52.0,55.0,53.0,52.0,52.0
2191,53.0,53.0,53.0,53.0,55.0,55.0,52.0,54.0,54.0,54.0,54.0,54.0,54.0,55.0,55.0,55.0,54.0,55.0,52.0,51.0
2192,52.0,52.0,54.0,54.0,52.0,52.0,51.0,53.0,52.0,55.0,52.0,52.0,52.0,53.0,53.0,53.0,54.0,53.0,53.0,53.0
2193,54.0,54.0,54.0,54.0,53.0,53.0,51.0,56.0,52.0,54.0,51.0,51.0,51.0,53.0,53.0,53.0,53.0,53.0,55.0,53.0
2194,53.0,53.0,54.0,54.0,53.0,53.0,53.0,52.0,53.0,51.0,54.0,54.0,54.0,51.0,51.0,51.0,52.0,49.0,52.0,52.0
2195,50.0,50.0,52.0,52.0,54.0,54.0,54.0,52.0,55.0,54.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,53.0,52.0,52.0
2196,52.0,52.0,52.0,52.0,55.0,55.0,52.0,52.0,55.0,53.0,51.0,51.0,51.0,53.0,53.0,53.0,52.0,52.0,54.0,52.0
2197,55.0,55.0,54.0,54.0,52.0,52.0,54.0,52.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,50.0,53.0,51.0,53.0
2198,53.0,53.0,53.0,53.0,51.0,51.0,55.0,55.0,55.0,55.0,54.0,54.0,54.0,53.0,53.0,53.0,54.0,54.0,53.0,52.0
2199,53.0,53.0,54.0,54.0,54.0,54.0,54.0,53.0,52.0,53.0,54.0,54.0,54.0,53.0,53.0,53.0,54.0,52.0,54.0,55.0
2200,55.0,55.0,54.0,54.0,55.0,55.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,52.0,52.0,52.0,52.0,51.0,52.0,54.0
2201,54.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,54.0,52.0,53.0,53.0,53.0,54.0,54.0,54.0,52.0,52.0,52.0,52.0
2202,53.0,53.0,55.0,55.0,53.0,53.0,53.0,51.0,53.0,52.0,52.0,52.0,52.0,54.0,54.0,54.0,52.0,52.0,51.0,54.0
2203,54.0,54.0,55.0,55.0,52.0,52.0,53.0,52.0,53.0,53.0,51.0,51.0,51.0,54.0,54.0,54.0,54.0,54.0,52.0,52.0
2204,54.0,54.0,54.0,54.0,54.0,54.0,53.0,52.0,52.0,51.0,52.0,52.0,52.0,54.0,54.0,54.0,52.0,52.0,51.0,53.0
2205,52.0,52.0,52.0,52.0,55.0,55.0,51.0,55.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,52.0,53.0
2206,53.0,53.0,55.0,55.0,53.0,53.0,52.0,53.0,52.0,53.0,53.0,53.0,53.0,52.0,52.0,52.0,55.0,54.0,51.0,52.0
2207,51.0,51.0,54.0,54.0,54.0,54.0,54.0,50.0,52.0,53.0,53.0,53.0,53.0,51.0,51.0,51.0,53.0,51.0,53.0,55.0
2208,55.0,55.0,53.0,53.0,54.0,54.0,54.0,54.0,54.0,52.0,52.0,52.0,52.0,51.0,51.0,51.0,54.0,53.0,53.0,51.0
2209,53.0,53.0,55.0,55.0,54.0,54.0,52.0,55.0,52.0,53.0,52.0,52.0,52.0,54.0,54.0,54.0,53.0,51.0,53.0,52.0
2210,53.0,53.0,54.0,54.0,53.0,53.0,54.0,54.0,53.0,53.0,52.0,52.0,52.0,55.0,55.0,55.0,52.0,52.0,53.0,52.0
2211,54.0,54.0,53.0,53.0,53.0,53.0,56.0,51.0,53.0,52.0,51.0,51.0,51.0,53.0,53.0,53.0,54.0,54.0,52.0,51.0
2212,52.0,52.0,54.0,54.0,53.0,53.0,55.0,53.0,52.0,54.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,54.0,52.0,54.0
2213,53.0,53.0,54.0,54.0,53.0,53.0,54.0,52.0,52.0,51.0,52.0,52.0,52.0,53.0,53.0,53.0,54.0,54.0,52.0,53.0
2214,54.0,54.0,54.0,54.0,52.0,52.0,52.0,52.0,54.0,53.0,50.0,50.0,50.0,50.0,50.0,50.0,53.0,49.0,52.0,52.0
2215,51.0,51.0,53.0,53.0,56.0,56.0,55.0,53.0,53.0,54.0,54.0,54.0,54.0,52.0,52.0,52.0,53.0,51.0,52.0,53.0
2216,54.0,54.0,54.0,54.0,54.0,54.0,55.0,52.0,52.0,53.0,52.0,52.0,52.0,53.0,53.0,53.0,54.0,54.0,54.0,54.0
2217,52.0,52.0,54.0,54.0,52.0,52.0,54.0,53.0,54.0,55.0,51.0,51.0,51.0,53.0,53.0,53.0,52.0,51.0,53.0,54.0
2218,54.0,54.0,53.0,53.0,55.0,55.0,53.0,53.0,53.0,54.0,51.0,51.0,51.0,53.0,53.0,53.0,52.0,52.0,51.0,52.0
2219,53.0,53.0,52.0,52.0,53.0,53.0,53.0,51.0,53.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,51.0,54.0,53.0
2220,51.0,51.0,53.0,53.0,55.0,55.0,53.0,52.0,52.0,53.0,54.0,54.0,54.0,53.0,53.0,53.0,52.0,51.0,53.0,54.0
2221,53.0,53.0,54.0,54.0,53.0,53.0,53.0,54.0,50.0,50.0,52.0,52.0,52.0,54.0,54.0,54.0,54.0,52.0,52.0,53.0
2222,51.0,51.0,54.0,54.0,55.0,55.0,50.0,54.0,56.0,52.0,55.0,55.0,55.0,53.0,53.0,53.0,54.0,54.0,52.0,53.0
2223,53.0,53.0,56.0,56.0,55.0,55.0,53.0,53.0,53.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,53.0
2224,53.0,53.0,52.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,52.0,52.0,51.0,51.0,51.0,53.0,53.0,52.0,50.0
2225,54.0,54.0,52.0,52.0,52.0,52.0,53.0,55.0,54.0,51.0,54.0,54.0,54.0,51.0,51.0,51.0,54.0,51.0,53.0,52.0
2226,53.0,53.0,55.0,55.0,52.0,52.0,56.0,53.0,52.0,49.0,52.0,52.0,52.0,53.0,53.0,53.0,52.0,51.0,53.0,53.0
2227,53.0,53.0,54.0,54.0,54.0,54.0,53.0,54.0,50.0,54.0,50.0,50.0,50.0,52.0,52.0,52.0,52.0,54.0,51.0,54.0
2228,55.0,55.0,54.0,54.0,51.0,51.0,55.0,54.0,50.0,54.0,53.0,53.0,53.0,52.0,52.0,52.0,56.0,51.0,53.0,51.0
2229,51.0,51.0,53.0,53.0,50.0,50.0,52.0,53.0,51.0,53.0,53.0,53.0,53.0,52.0,52.0,52.0,52.0,52.0,53.0,56.0
