,event_0,event_1,event_2,event_3,event_4,event_5,event_6,event_7,event_8,event_9,event_10,event_11,event_12,event_13,event_14,event_15,event_16,event_17,event_18,event_19,event_20,event_21,event_22,event_23,event_24,event_25,event_26,event_27,event_28,event_29,event_30,event_31,event_32,event_33,event_34,event_35,event_36,event_37,event_38,event_39,event_40,event_41,event_42,event_43,event_44,event_45,event_46,event_47,event_48,event_49,event_50
614,55.0,52.0,51.0,52.0,53.0,51.0,49.0,52.0,52.0,51.0,54.0,52.0,53.0,52.0,52.0,52.0,52.0,53.0,55.0,52.0,54.0,53.0,53.0,52.0,52.0,53.0,53.0,53.0,52.0,52.0,50.0,50.0,50.0,52.0,51.0,52.0,50.0,55.0,51.0,53.0,51.0,53.0,52.0,53.0,49.0,54.0,51.0,51.0,52.0,53.0,55.0
615,51.0,51.0,51.0,52.0,54.0,53.0,52.0,52.0,56.0,54.0,54.0,53.0,52.0,51.0,51.0,53.0,51.0,55.0,54.0,53.0,51.0,54.0,53.0,53.0,51.0,53.0,52.0,52.0,51.0,53.0,54.0,53.0,53.0,54.0,54.0,49.0,54.0,51.0,51.0,52.0,50.0,55.0,55.0,51.0,51.0,54.0,53.0,55.0,54.0,52.0,52.0
616,53.0,52.0,52.0,53.0,51.0,54.0,51.0,52.0,51.0,53.0,53.0,51.0,54.0,52.0,51.0,50.0,53.0,52.0,51.0,53.0,53.0,50.0,54.0,52.0,53.0,54.0,52.0,51.0,52.0,51.0,53.0,52.0,52.0,53.0,53.0,53.0,53.0,52.0,52.0,51.0,51.0,51.0,53.0,50.0,52.0,54.0,54.0,53.0,52.0,52.0,51.0
617,54.0,52.0,52.0,51.0,53.0,53.0,52.0,52.0,51.0,53.0,54.0,52.0,52.0,54.0,52.0,50.0,50.0,51.0,52.0,53.0,52.0,52.0,53.0,52.0,51.0,51.0,52.0,52.0,54.0,52.0,48.0,52.0,52.0,52.0,53.0,54.0,52.0,55.0,52.0,53.0,51.0,52.0,49.0,55.0,51.0,53.0,51.0,50.0,54.0,52.0,51.0
618,51.0,51.0,52.0,52.0,54.0,54.0,52.0,52.0,52.0,51.0,52.0,51.0,53.0,53.0,51.0,52.0,53.0,53.0,52.0,52.0,53.0,52.0,52.0,53.0,54.0,53.0,51.0,55.0,54.0,55.0,53.0,53.0,53.0,52.0,53.0,54.0,53.0,54.0,52.0,53.0,52.0,51.0,52.0,53.0,50.0,52.0,51.0,52.0,53.0,50.0,51.0
619,53.0,53.0,51.0,53.0,52.0,49.0,52.0,52.0,53.0,51.0,52.0,52.0,54.0,49.0,53.0,52.0,53.0,53.0,54.0,53.0,52.0,52.0,53.0,52.0,53.0,51.0,52.0,51.0,52.0,53.0,55.0,53.0,53.0,53.0,50.0,52.0,52.0,53.0,55.0,53.0,51.0,52.0,54.0,53.0,53.0,52.0,51.0,52.0,53.0,52.0,49.0
620,52.0,54.0,53.0,51.0,51.0,-5.0,53.0,52.0,51.0,53.0,51.0,54.0,52.0,53.0,53.0,51.0,52.0,53.0,54.0,53.0,53.0,53.0,52.0,51.0,51.0,51.0,52.0,53.0,52.0,50.0,52.0,53.0,53.0,55.0,53.0,53.0,52.0,52.0,52.0,53.0,53.0,55.0,55.0,53.0,53.0,54.0,52.0,52.0,54.0,53.0,50.0
621,52.0,53.0,51.0,52.0,52.0,-88.0,52.0,51.0,51.0,52.0,50.0,52.0,53.0,51.0,53.0,50.0,52.0,53.0,51.0,50.0,51.0,49.0,54.0,52.0,52.0,53.0,53.0,55.0,52.0,51.0,51.0,54.0,54.0,53.0,51.0,54.0,51.0,51.0,55.0,53.0,53.0,52.0,52.0,53.0,52.0,51.0,53.0,53.0,52.0,53.0,51.0
622,52.0,52.0,53.0,51.0,53.0,-76.0,52.0,53.0,54.0,53.0,50.0,51.0,50.0,51.0,54.0,52.0,50.0,52.0,51.0,54.0,54.0,53.0,54.0,50.0,51.0,51.0,53.0,53.0,54.0,52.0,54.0,52.0,52.0,53.0,52.0,52.0,53.0,52.0,53.0,53.0,52.0,51.0,52.0,52.0,51.0,52.0,51.0,51.0,53.0,52.0,54.0
623,52.0,53.0,54.0,52.0,53.0,-8.0,53.0,50.0,51.0,53.0,51.0,51.0,52.0,51.0,53.0,52.0,52.0,52.0,52.0,53.0,53.0,51.0,51.0,52.0,54.0,52.0,52.0,52.0,52.0,52.0,53.0,55.0,55.0,52.0,53.0,53.0,54.0,53.0,53.0,51.0,53.0,52.0,53.0,54.0,51.0,53.0,53.0,52.0,53.0,52.0,51.0
624,53.0,54.0,52.0,53.0,53.0,30.0,52.0,51.0,54.0,50.0,52.0,52.0,54.0,53.0,52.0,54.0,50.0,52.0,52.0,52.0,50.0,55.0,51.0,54.0,52.0,53.0,56.0,51.0,52.0,52.0,49.0,53.0,53.0,51.0,53.0,51.0,52.0,52.0,53.0,53.0,50.0,53.0,53.0,54.0,56.0,53.0,48.0,52.0,53.0,54.0,54.0
625,53.0,52.0,53.0,53.0,52.0,38.0,54.0,52.0,54.0,51.0,54.0,52.0,53.0,54.0,54.0,53.0,49.0,53.0,52.0,53.0,52.0,52.0,52.0,53.0,53.0,53.0,51.0,51.0,52.0,52.0,51.0,53.0,53.0,53.0,52.0,53.0,53.0,53.0,53.0,53.0,52.0,52.0,55.0,54.0,52.0,54.0,52.0,52.0,53.0,52.0,53.0
626,51.0,52.0,53.0,51.0,53.0,46.0,52.0,51.0,53.0,51.0,53.0,51.0,53.0,53.0,54.0,53.0,54.0,50.0,52.0,52.0,51.0,53.0,54.0,52.0,54.0,52.0,53.0,52.0,51.0,52.0,56.0,54.0,54.0,52.0,50.0,53.0,51.0,53.0,54.0,53.0,53.0,51.0,56.0,51.0,52.0,52.0,54.0,53.0,52.0,52.0,52.0
627,54.0,53.0,52.0,52.0,53.0,51.0,52.0,51.0,54.0,52.0,53.0,53.0,52.0,52.0,52.0,54.0,53.0,49.0,54.0,53.0,53.0,56.0,52.0,53.0,52.0,52.0,53.0,51.0,54.0,53.0,48.0,52.0,52.0,54.0,54.0,53.0,52.0,52.0,53.0,51.0,51.0,53.0,54.0,51.0,51.0,52.0,53.0,53.0,54.0,52.0,51.0
628,50.0,53.0,52.0,53.0,54.0,47.0,52.0,51.0,53.0,51.0,53.0,53.0,54.0,51.0,53.0,52.0,52.0,52.0,52.0,52.0,49.0,52.0,50.0,53.0,56.0,51.0,50.0,52.0,52.0,52.0,49.0,53.0,53.0,53.0,51.0,52.0,52.0,53.0,54.0,53.0,52.0,52.0,52.0,51.0,51.0,52.0,50.0,51.0,54.0,53.0,52.0
629,53.0,54.0,53.0,52.0,51.0,40.0,54.0,54.0,53.0,50.0,50.0,53.0,52.0,50.0,52.0,53.0,52.0,53.0,55.0,53.0,49.0,52.0,52.0,52.0,53.0,51.0,53.0,53.0,54.0,52.0,52.0,52.0,52.0,50.0,52.0,52.0,52.0,53.0,53.0,54.0,51.0,51.0,51.0,55.0,53.0,51.0,51.0,54.0,53.0,53.0,54.0
630,49.0,52.0,55.0,54.0,54.0,46.0,51.0,52.0,51.0,51.0,52.0,52.0,53.0,53.0,52.0,50.0,54.0,51.0,53.0,52.0,54.0,50.0,54.0,52.0,52.0,51.0,50.0,54.0,54.0,55.0,52.0,54.0,54.0,52.0,53.0,53.0,53.0,54.0,54.0,54.0,54.0,50.0,53.0,52.0,53.0,52.0,53.0,51.0,54.0,51.0,53.0
631,53.0,53.0,55.0,52.0,52.0,49.0,53.0,52.0,51.0,51.0,52.0,51.0,54.0,50.0,53.0,53.0,54.0,50.0,49.0,53.0,53.0,51.0,52.0,53.0,53.0,50.0,51.0,51.0,52.0,53.0,50.0,53.0,53.0,52.0,53.0,53.0,51.0,51.0,53.0,53.0,54.0,52.0,49.0,51.0,54.0,52.0,52.0,51.0,51.0,54.0,53.0
632,55.0,52.0,52.0,51.0,53.0,48.0,53.0,52.0,53.0,53.0,52.0,52.0,54.0,52.0,52.0,53.0,52.0,53.0,54.0,55.0,54.0,53.0,53.0,52.0,53.0,51.0,53.0,52.0,52.0,52.0,47.0,52.0,52.0,54.0,53.0,53.0,55.0,52.0,52.0,53.0,53.0,54.0,49.0,55.0,53.0,53.0,49.0,52.0,54.0,51.0,51.0
633,50.0,53.0,52.0,52.0,53.0,47.0,54.0,52.0,52.0,51.0,50.0,53.0,53.0,55.0,51.0,51.0,51.0,51.0,52.0,54.0,53.0,51.0,52.0,52.0,52.0,54.0,52.0,53.0,51.0,54.0,54.0,53.0,53.0,50.0,51.0,52.0,53.0,53.0,55.0,52.0,53.0,51.0,51.0,55.0,52.0,54.0,53.0,50.0,52.0,51.0,52.0
634,52.0,54.0,52.0,52.0,53.0,49.0,54.0,52.0,53.0,53.0,51.0,52.0,55.0,52.0,53.0,51.0,52.0,51.0,52.0,55.0,53.0,49.0,52.0,52.0,50.0,52.0,54.0,52.0,51.0,54.0,53.0,51.0,51.0,49.0,51.0,54.0,54.0,54.0,53.0,53.0,52.0,50.0,53.0,53.0,52.0,55.0,50.0,54.0,53.0,54.0,55.0
635,52.0,50.0,55.0,53.0,55.0,53.0,52.0,52.0,52.0,53.0,51.0,54.0,53.0,52.0,53.0,52.0,52.0,54.0,51.0,55.0,52.0,53.0,53.0,53.0,53.0,52.0,52.0,51.0,53.0,54.0,49.0,53.0,53.0,54.0,52.0,56.0,53.0,53.0,53.0,52.0,53.0,51.0,52.0,52.0,52.0,53.0,54.0,54.0,53.0,52.0,52.0
636,54.0,51.0,54.0,54.0,52.0,50.0,52.0,52.0,52.0,52.0,51.0,51.0,53.0,50.0,51.0,52.0,52.0,54.0,54.0,53.0,51.0,51.0,52.0,52.0,53.0,53.0,54.0,54.0,51.0,51.0,53.0,52.0,52.0,53.0,51.0,54.0,54.0,53.0,55.0,53.0,54.0,51.0,52.0,52.0,52.0,52.0,51.0,51.0,54.0,51.0,51.0
637,52.0,53.0,52.0,52.0,50.0,50.0,53.0,50.0,54.0,52.0,50.0,53.0,52.0,52.0,53.0,52.0,51.0,52.0,51.0,51.0,51.0,50.0,53.0,49.0,52.0,51.0,52.0,54.0,54.0,53.0,55.0,52.0,52.0,52.0,53.0,54.0,54.0,51.0,53.0,54.0,52.0,51.0,52.0,52.0,51.0,54.0,53.0,52.0,54.0,52.0,53.0
638,51.0,52.0,51.0,54.0,52.0,51.0,51.0,52.0,52.0,52.0,50.0,52.0,51.0,54.0,52.0,51.0,53.0,53.0,50.0,54.0,51.0,52.0,53.0,49.0,55.0,53.0,52.0,54.0,54.0,52.0,51.0,52.0,52.0,51.0,52.0,53.0,53.0,53.0,53.0,54.0,53.0,51.0,50.0,51.0,52.0,52.0,53.0,52.0,52.0,51.0,52.0
639,52.0,53.0,53.0,50.0,54.0,53.0,50.0,52.0,53.0,53.0,53.0,52.0,53.0,51.0,54.0,55.0,53.0,53.0,53.0,53.0,51.0,53.0,54.0,52.0,53.0,51.0,53.0,52.0,52.0,50.0,51.0,50.0,50.0,52.0,53.0,52.0,53.0,52.0,52.0,54.0,51.0,51.0,51.0,50.0,53.0,51.0,51.0,53.0,54.0,53.0,54.0
640,52.0,53.0,52.0,53.0,52.0,54.0,51.0,52.0,52.0,52.0,52.0,54.0,52.0,53.0,52.0,52.0,52.0,52.0,53.0,52.0,52.0,52.0,53.0,53.0,52.0,55.0,52.0,54.0,53.0,51.0,52.0,55.0,55.0,53.0,51.0,53.0,55.0,53.0,53.0,53.0,53.0,53.0,52.0,51.0,53.0,52.0,53.0,52.0,55.0,51.0,53.0
641,52.0,52.0,51.0,53.0,52.0,51.0,53.0,53.0,51.0,51.0,54.0,53.0,54.0,52.0,49.0,52.0,53.0,51.0,50.0,53.0,51.0,51.0,53.0,53.0,52.0,52.0,52.0,53.0,52.0,51.0,53.0,52.0,52.0,52.0,50.0,53.0,52.0,52.0,52.0,52.0,52.0,53.0,52.0,55.0,51.0,52.0,52.0,52.0,54.0,52.0,52.0
642,53.0,52.0,55.0,50.0,52.0,51.0,51.0,51.0,52.0,54.0,54.0,51.0,50.0,52.0,52.0,53.0,53.0,52.0,51.0,53.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,51.0,52.0,50.0,49.0,49.0,52.0,53.0,54.0,52.0,53.0,53.0,53.0,49.0,52.0,53.0,53.0,52.0,54.0,49.0,54.0,54.0,52.0,50.0
643,51.0,51.0,53.0,54.0,52.0,53.0,51.0,54.0,49.0,52.0,52.0,53.0,52.0,52.0,53.0,51.0,53.0,53.0,54.0,51.0,50.0,52.0,54.0,53.0,51.0,52.0,52.0,53.0,53.0,53.0,52.0,53.0,53.0,51.0,52.0,52.0,52.0,53.0,53.0,54.0,52.0,53.0,54.0,53.0,53.0,53.0,53.0,53.0,54.0,54.0,52.0
644,50.0,54.0,53.0,52.0,53.0,53.0,52.0,53.0,53.0,52.0,52.0,52.0,54.0,51.0,53.0,54.0,50.0,53.0,51.0,53.0,53.0,53.0,53.0,53.0,54.0,53.0,54.0,54.0,53.0,53.0,54.0,53.0,53.0,52.0,52.0,53.0,53.0,52.0,54.0,52.0,53.0,52.0,54.0,53.0,53.0,54.0,53.0,53.0,53.0,54.0,53.0
645,51.0,53.0,54.0,53.0,53.0,51.0,51.0,51.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,51.0,51.0,52.0,52.0,53.0,52.0,52.0,52.0,51.0,53.0,53.0,55.0,54.0,54.0,53.0,55.0,52.0,52.0,54.0,53.0,53.0,52.0,53.0,54.0,52.0,53.0,52.0,54.0,53.0,51.0,52.0,52.0,52.0,53.0,53.0,50.0
646,55.0,49.0,53.0,52.0,50.0,50.0,54.0,52.0,53.0,51.0,54.0,51.0,54.0,53.0,53.0,51.0,53.0,51.0,52.0,52.0,52.0,53.0,53.0,52.0,50.0,52.0,52.0,51.0,51.0,53.0,51.0,53.0,53.0,51.0,52.0,52.0,51.0,53.0,54.0,52.0,52.0,52.0,52.0,52.0,53.0,51.0,51.0,52.0,54.0,52.0,52.0
647,53.0,54.0,54.0,51.0,53.0,54.0,52.0,53.0,54.0,51.0,53.0,53.0,51.0,50.0,52.0,52.0,53.0,52.0,53.0,53.0,54.0,51.0,53.0,53.0,49.0,52.0,53.0,52.0,51.0,53.0,52.0,52.0,52.0,55.0,52.0,53.0,54.0,55.0,51.0,54.0,50.0,54.0,53.0,52.0,53.0,54.0,52.0,51.0,55.0,52.0,51.0
648,50.0,54.0,51.0,52.0,53.0,53.0,54.0,54.0,51.0,52.0,51.0,51.0,56.0,52.0,51.0,50.0,52.0,53.0,54.0,51.0,52.0,52.0,52.0,52.0,53.0,52.0,53.0,53.0,53.0,53.0,54.0,51.0,51.0,53.0,50.0,54.0,54.0,52.0,53.0,54.0,53.0,51.0,51.0,52.0,53.0,52.0,52.0,51.0,51.0,52.0,50.0
649,53.0,52.0,53.0,51.0,52.0,51.0,53.0,51.0,52.0,53.0,53.0,53.0,54.0,52.0,53.0,52.0,54.0,53.0,52.0,54.0,52.0,51.0,55.0,53.0,52.0,50.0,53.0,53.0,50.0,51.0,52.0,51.0,51.0,51.0,52.0,53.0,51.0,52.0,52.0,51.0,51.0,51.0,53.0,53.0,52.0,49.0,49.0,52.0,54.0,51.0,53.0
650,53.0,51.0,52.0,53.0,54.0,52.0,52.0,50.0,54.0,51.0,50.0,54.0,52.0,51.0,51.0,51.0,51.0,51.0,52.0,53.0,51.0,53.0,53.0,52.0,52.0,53.0,54.0,52.0,53.0,52.0,50.0,54.0,54.0,52.0,53.0,52.0,52.0,51.0,52.0,52.0,51.0,53.0,53.0,52.0,54.0,52.0,50.0,53.0,54.0,54.0,49.0
651,52.0,53.0,52.0,51.0,53.0,52.0,53.0,51.0,52.0,52.0,52.0,51.0,54.0,51.0,52.0,52.0,52.0,53.0,53.0,50.0,53.0,52.0,54.0,51.0,54.0,55.0,51.0,52.0,53.0,53.0,52.0,51.0,51.0,53.0,54.0,54.0,52.0,53.0,53.0,53.0,52.0,52.0,52.0,53.0,54.0,54.0,53.0,54.0,52.0,53.0,52.0
652,53.0,51.0,52.0,52.0,54.0,54.0,53.0,54.0,53.0,51.0,52.0,52.0,53.0,52.0,53.0,52.0,52.0,52.0,51.0,50.0,52.0,54.0,52.0,53.0,54.0,52.0,51.0,53.0,54.0,53.0,51.0,54.0,54.0,50.0,53.0,52.0,54.0,53.0,53.0,52.0,53.0,51.0,54.0,52.0,54.0,54.0,53.0,52.0,55.0,51.0,50.0
653,52.0,51.0,53.0,55.0,52.0,52.0,51.0,54.0,53.0,53.0,51.0,53.0,53.0,55.0,51.0,54.0,52.0,53.0,54.0,51.0,51.0,53.0,51.0,53.0,53.0,51.0,52.0,52.0,53.0,52.0,50.0,51.0,51.0,52.0,52.0,51.0,53.0,51.0,53.0,53.0,52.0,52.0,52.0,51.0,52.0,51.0,51.0,53.0,54.0,56.0,51.0
654,54.0,52.0,51.0,50.0,53.0,52.0,53.0,53.0,52.0,53.0,54.0,52.0,53.0,53.0,52.0,54.0,52.0,52.0,54.0,55.0,55.0,51.0,52.0,53.0,53.0,53.0,53.0,52.0,52.0,52.0,51.0,51.0,51.0,51.0,52.0,53.0,51.0,54.0,52.0,53.0,52.0,54.0,52.0,52.0,52.0,53.0,50.0,54.0,53.0,53.0,52.0
655,50.0,52.0,54.0,53.0,53.0,53.0,55.0,53.0,52.0,50.0,50.0,52.0,53.0,52.0,53.0,51.0,52.0,54.0,55.0,53.0,52.0,51.0,51.0,55.0,52.0,53.0,54.0,53.0,54.0,53.0,52.0,53.0,53.0,52.0,51.0,54.0,51.0,52.0,52.0,52.0,53.0,52.0,51.0,52.0,51.0,53.0,51.0,52.0,55.0,52.0,49.0
656,51.0,50.0,52.0,52.0,50.0,51.0,53.0,54.0,51.0,52.0,51.0,52.0,52.0,50.0,52.0,51.0,51.0,54.0,52.0,52.0,51.0,51.0,52.0,53.0,51.0,53.0,55.0,53.0,53.0,53.0,51.0,51.0,51.0,51.0,52.0,53.0,51.0,51.0,53.0,53.0,54.0,51.0,51.0,53.0,54.0,52.0,51.0,52.0,55.0,55.0,54.0
657,52.0,50.0,51.0,52.0,53.0,51.0,51.0,52.0,51.0,52.0,52.0,51.0,53.0,51.0,53.0,51.0,52.0,51.0,50.0,53.0,51.0,53.0,52.0,52.0,53.0,52.0,54.0,52.0,52.0,53.0,52.0,52.0,52.0,53.0,50.0,53.0,53.0,53.0,53.0,53.0,50.0,52.0,52.0,53.0,52.0,55.0,50.0,54.0,53.0,51.0,51.0
658,52.0,54.0,53.0,52.0,51.0,54.0,52.0,53.0,51.0,52.0,51.0,51.0,55.0,52.0,52.0,52.0,52.0,52.0,52.0,54.0,51.0,52.0,52.0,53.0,53.0,51.0,54.0,53.0,51.0,53.0,52.0,51.0,51.0,51.0,50.0,54.0,51.0,54.0,54.0,55.0,52.0,53.0,53.0,52.0,51.0,53.0,54.0,50.0,52.0,53.0,52.0
659,52.0,53.0,54.0,52.0,54.0,52.0,52.0,53.0,53.0,51.0,53.0,52.0,53.0,53.0,53.0,54.0,53.0,55.0,54.0,56.0,53.0,53.0,53.0,52.0,51.0,52.0,53.0,54.0,52.0,53.0,53.0,53.0,53.0,49.0,51.0,52.0,52.0,54.0,52.0,54.0,52.0,53.0,52.0,52.0,52.0,51.0,52.0,52.0,51.0,52.0,53.0
660,52.0,51.0,52.0,54.0,53.0,52.0,50.0,53.0,53.0,55.0,51.0,52.0,53.0,52.0,52.0,50.0,53.0,53.0,51.0,53.0,52.0,52.0,52.0,52.0,53.0,51.0,52.0,52.0,53.0,54.0,51.0,52.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,51.0,53.0,51.0,52.0,52.0,53.0,52.0,52.0,49.0,51.0,51.0
661,52.0,52.0,53.0,53.0,56.0,54.0,51.0,50.0,53.0,51.0,51.0,51.0,52.0,53.0,50.0,53.0,52.0,51.0,52.0,54.0,51.0,52.0,56.0,55.0,53.0,53.0,54.0,52.0,53.0,55.0,52.0,52.0,52.0,54.0,53.0,51.0,54.0,53.0,51.0,52.0,50.0,53.0,50.0,51.0,53.0,54.0,51.0,51.0,55.0,53.0,52.0
662,54.0,51.0,53.0,52.0,54.0,52.0,53.0,51.0,54.0,52.0,52.0,54.0,52.0,53.0,52.0,51.0,54.0,52.0,54.0,55.0,53.0,52.0,52.0,52.0,51.0,53.0,52.0,52.0,52.0,53.0,54.0,55.0,55.0,52.0,53.0,53.0,54.0,55.0,52.0,52.0,48.0,53.0,53.0,51.0,52.0,53.0,51.0,52.0,56.0,52.0,52.0
663,53.0,53.0,52.0,54.0,50.0,51.0,53.0,51.0,53.0,54.0,52.0,49.0,51.0,53.0,52.0,51.0,53.0,54.0,52.0,53.0,52.0,52.0,52.0,52.0,53.0,51.0,53.0,53.0,53.0,54.0,53.0,52.0,52.0,52.0,52.0,51.0,51.0,52.0,52.0,53.0,53.0,52.0,49.0,53.0,50.0,52.0,52.0,51.0,53.0,54.0,52.0
664,54.0,50.0,54.0,51.0,54.0,51.0,49.0,52.0,54.0,52.0,50.0,53.0,53.0,52.0,51.0,53.0,53.0,52.0,53.0,53.0,51.0,51.0,54.0,53.0,51.0,52.0,53.0,52.0,53.0,53.0,47.0,52.0,52.0,53.0,52.0,51.0,53.0,52.0,52.0,53.0,52.0,52.0,52.0,52.0,53.0,52.0,53.0,55.0,54.0,53.0,51.0
665,53.0,53.0,53.0,54.0,53.0,53.0,52.0,52.0,53.0,50.0,51.0,53.0,54.0,52.0,53.0,50.0,52.0,50.0,53.0,53.0,53.0,52.0,52.0,53.0,52.0,52.0,54.0,49.0,52.0,52.0,1.0,55.0,55.0,52.0,51.0,54.0,52.0,51.0,52.0,51.0,52.0,54.0,53.0,51.0,53.0,54.0,48.0,53.0,53.0,52.0,50.0
666,53.0,51.0,54.0,51.0,52.0,52.0,50.0,49.0,52.0,52.0,51.0,52.0,52.0,51.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,52.0,51.0,54.0,51.0,51.0,52.0,53.0,51.0,-80.0,51.0,51.0,52.0,52.0,51.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,54.0,51.0,52.0,51.0,53.0,51.0,54.0,53.0
667,52.0,51.0,53.0,52.0,52.0,53.0,53.0,52.0,53.0,51.0,51.0,53.0,55.0,52.0,52.0,52.0,54.0,53.0,53.0,54.0,52.0,52.0,55.0,53.0,51.0,53.0,52.0,53.0,52.0,52.0,-67.0,54.0,54.0,53.0,53.0,54.0,50.0,53.0,52.0,54.0,54.0,52.0,52.0,52.0,53.0,53.0,50.0,51.0,54.0,52.0,53.0
668,50.0,53.0,51.0,53.0,52.0,50.0,53.0,54.0,55.0,54.0,52.0,53.0,53.0,52.0,53.0,53.0,52.0,52.0,51.0,51.0,51.0,51.0,54.0,53.0,54.0,53.0,53.0,53.0,53.0,51.0,-9.0,54.0,54.0,54.0,51.0,54.0,53.0,49.0,52.0,53.0,52.0,53.0,52.0,54.0,53.0,52.0,53.0,52.0,53.0,53.0,52.0
669,53.0,53.0,53.0,52.0,52.0,53.0,52.0,52.0,54.0,49.0,52.0,53.0,52.0,52.0,53.0,52.0,52.0,55.0,54.0,52.0,51.0,51.0,53.0,54.0,52.0,54.0,52.0,56.0,51.0,51.0,30.0,52.0,52.0,53.0,53.0,51.0,54.0,51.0,54.0,53.0,52.0,52.0,53.0,54.0,54.0,52.0,52.0,53.0,52.0,52.0,53.0
670,51.0,51.0,52.0,53.0,53.0,54.0,54.0,52.0,53.0,51.0,51.0,52.0,55.0,51.0,52.0,50.0,54.0,50.0,53.0,53.0,52.0,53.0,51.0,52.0,50.0,50.0,52.0,52.0,55.0,53.0,39.0,55.0,55.0,52.0,54.0,53.0,54.0,54.0,51.0,55.0,57.0,53.0,54.0,52.0,53.0,54.0,52.0,53.0,54.0,51.0,51.0
671,54.0,51.0,52.0,53.0,52.0,50.0,54.0,51.0,54.0,53.0,49.0,51.0,52.0,52.0,53.0,51.0,53.0,54.0,52.0,55.0,52.0,53.0,54.0,52.0,53.0,52.0,52.0,51.0,51.0,54.0,46.0,52.0,52.0,53.0,51.0,54.0,54.0,53.0,51.0,54.0,51.0,53.0,52.0,53.0,54.0,51.0,51.0,53.0,53.0,52.0,54.0
672,53.0,52.0,53.0,52.0,52.0,52.0,52.0,51.0,53.0,52.0,52.0,51.0,51.0,54.0,54.0,52.0,53.0,52.0,50.0,52.0,53.0,53.0,56.0,52.0,50.0,53.0,53.0,49.0,53.0,51.0,53.0,52.0,52.0,51.0,51.0,52.0,54.0,52.0,54.0,51.0,51.0,51.0,54.0,51.0,53.0,53.0,51.0,55.0,52.0,50.0,52.0
673,51.0,51.0,53.0,53.0,52.0,54.0,52.0,51.0,53.0,51.0,52.0,52.0,54.0,53.0,54.0,51.0,53.0,55.0,52.0,52.0,52.0,52.0,53.0,51.0,52.0,52.0,53.0,54.0,53.0,53.0,47.0,53.0,53.0,54.0,53.0,54.0,51.0,51.0,52.0,52.0,55.0,51.0,53.0,53.0,53.0,53.0,52.0,51.0,54.0,50.0,51.0
674,53.0,51.0,53.0,52.0,55.0,53.0,51.0,51.0,52.0,52.0,51.0,53.0,52.0,53.0,49.0,53.0,51.0,51.0,52.0,52.0,52.0,53.0,52.0,53.0,52.0,53.0,54.0,52.0,52.0,53.0,39.0,53.0,53.0,53.0,54.0,51.0,54.0,54.0,53.0,52.0,53.0,51.0,56.0,52.0,53.0,54.0,52.0,52.0,53.0,52.0,52.0
675,53.0,52.0,51.0,51.0,53.0,52.0,53.0,52.0,52.0,55.0,51.0,53.0,52.0,54.0,51.0,52.0,51.0,52.0,52.0,54.0,51.0,53.0,52.0,52.0,54.0,53.0,53.0,53.0,52.0,55.0,44.0,53.0,53.0,53.0,52.0,52.0,51.0,54.0,54.0,52.0,52.0,52.0,53.0,51.0,53.0,54.0,51.0,53.0,52.0,53.0,51.0
676,52.0,51.0,51.0,54.0,53.0,50.0,50.0,52.0,55.0,51.0,52.0,52.0,53.0,52.0,51.0,53.0,53.0,53.0,53.0,51.0,51.0,53.0,53.0,54.0,52.0,54.0,52.0,53.0,52.0,54.0,47.0,52.0,52.0,52.0,52.0,51.0,53.0,53.0,54.0,52.0,53.0,53.0,52.0,53.0,51.0,52.0,50.0,53.0,53.0,54.0,52.0
677,52.0,53.0,52.0,53.0,54.0,51.0,51.0,54.0,53.0,51.0,53.0,53.0,54.0,55.0,52.0,52.0,53.0,54.0,55.0,50.0,51.0,52.0,50.0,52.0,52.0,54.0,54.0,51.0,53.0,54.0,49.0,51.0,51.0,53.0,53.0,51.0,51.0,54.0,53.0,53.0,53.0,53.0,54.0,52.0,52.0,52.0,54.0,53.0,55.0,51.0,52.0
678,53.0,53.0,49.0,52.0,53.0,52.0,52.0,51.0,52.0,53.0,51.0,52.0,54.0,53.0,51.0,52.0,53.0,54.0,52.0,52.0,52.0,51.0,50.0,54.0,54.0,52.0,53.0,51.0,51.0,53.0,47.0,52.0,52.0,53.0,52.0,52.0,54.0,53.0,51.0,53.0,51.0,51.0,54.0,52.0,51.0,53.0,53.0,52.0,52.0,53.0,52.0
679,52.0,53.0,53.0,50.0,54.0,50.0,52.0,53.0,53.0,53.0,51.0,52.0,53.0,53.0,53.0,52.0,54.0,52.0,54.0,54.0,53.0,51.0,53.0,54.0,51.0,53.0,52.0,51.0,52.0,53.0,49.0,52.0,52.0,51.0,51.0,54.0,52.0,54.0,53.0,53.0,51.0,53.0,54.0,51.0,53.0,52.0,50.0,51.0,53.0,55.0,53.0
