,event_0,event_1,event_2,event_3,event_4,event_5,event_6,event_7,event_8,event_9,event_10,event_11,event_12,event_13,event_14,event_15,event_16,event_17,event_18,event_19,event_20,event_21,event_22
1317,52.0,49.0,54.0,55.0,52.0,51.0,54.0,50.0,53.0,54.0,55.0,51.0,52.0,52.0,54.0,53.0,51.0,53.0,51.0,53.0,52.0,54.0,54.0
1318,51.0,53.0,54.0,53.0,51.0,51.0,51.0,49.0,53.0,51.0,52.0,56.0,53.0,52.0,54.0,54.0,52.0,50.0,52.0,52.0,52.0,53.0,52.0
1319,52.0,51.0,53.0,51.0,52.0,55.0,53.0,53.0,55.0,52.0,52.0,54.0,51.0,52.0,55.0,52.0,54.0,52.0,52.0,52.0,53.0,54.0,54.0
1320,50.0,52.0,52.0,53.0,52.0,52.0,52.0,54.0,55.0,52.0,51.0,50.0,54.0,53.0,55.0,51.0,55.0,53.0,51.0,53.0,50.0,54.0,52.0
1321,52.0,53.0,52.0,51.0,54.0,53.0,51.0,52.0,52.0,53.0,55.0,53.0,53.0,52.0,53.0,53.0,49.0,53.0,53.0,52.0,53.0,53.0,53.0
1322,53.0,52.0,53.0,53.0,53.0,51.0,52.0,54.0,53.0,53.0,52.0,51.0,52.0,53.0,54.0,53.0,51.0,53.0,51.0,52.0,53.0,52.0,52.0
1323,52.0,54.0,53.0,52.0,51.0,52.0,52.0,53.0,53.0,50.0,52.0,50.0,54.0,52.0,53.0,53.0,54.0,53.0,54.0,54.0,51.0,52.0,52.0
1324,51.0,53.0,54.0,53.0,54.0,53.0,54.0,51.0,54.0,54.0,54.0,50.0,52.0,52.0,52.0,51.0,51.0,53.0,54.0,54.0,54.0,52.0,52.0
1325,54.0,52.0,52.0,54.0,51.0,52.0,52.0,54.0,52.0,52.0,51.0,53.0,52.0,54.0,54.0,53.0,50.0,53.0,51.0,52.0,52.0,53.0,50.0
1326,52.0,53.0,54.0,53.0,52.0,53.0,51.0,53.0,52.0,52.0,52.0,52.0,51.0,51.0,49.0,53.0,54.0,52.0,52.0,54.0,56.0,52.0,53.0
1327,52.0,53.0,52.0,53.0,51.0,51.0,53.0,53.0,52.0,53.0,53.0,48.0,53.0,52.0,52.0,52.0,53.0,52.0,52.0,54.0,53.0,52.0,54.0
1328,52.0,51.0,51.0,54.0,51.0,52.0,52.0,52.0,53.0,52.0,53.0,50.0,54.0,53.0,54.0,52.0,52.0,50.0,51.0,54.0,53.0,53.0,53.0
1329,52.0,52.0,53.0,53.0,53.0,53.0,53.0,52.0,53.0,53.0,53.0,56.0,54.0,53.0,51.0,51.0,52.0,52.0,51.0,54.0,54.0,53.0,54.0
1330,53.0,50.0,53.0,52.0,51.0,51.0,53.0,52.0,52.0,54.0,51.0,50.0,52.0,53.0,55.0,54.0,54.0,52.0,51.0,53.0,54.0,56.0,52.0
1331,52.0,54.0,52.0,54.0,52.0,52.0,53.0,51.0,53.0,53.0,54.0,50.0,51.0,52.0,53.0,53.0,53.0,52.0,53.0,52.0,53.0,53.0,53.0
1332,53.0,53.0,51.0,52.0,52.0,53.0,53.0,52.0,52.0,53.0,53.0,52.0,53.0,53.0,53.0,51.0,51.0,52.0,53.0,52.0,52.0,52.0,52.0
1333,52.0,53.0,54.0,50.0,54.0,52.0,51.0,53.0,51.0,51.0,53.0,55.0,52.0,54.0,51.0,53.0,55.0,52.0,53.0,52.0,52.0,52.0,53.0
1334,54.0,54.0,54.0,55.0,54.0,53.0,53.0,53.0,54.0,52.0,52.0,48.0,53.0,52.0,54.0,51.0,54.0,53.0,51.0,52.0,52.0,54.0,53.0
1335,53.0,53.0,53.0,54.0,51.0,53.0,50.0,53.0,54.0,52.0,53.0,51.0,53.0,52.0,54.0,55.0,54.0,51.0,49.0,50.0,53.0,53.0,52.0
1336,52.0,49.0,54.0,51.0,52.0,54.0,52.0,51.0,53.0,51.0,54.0,57.0,54.0,52.0,54.0,53.0,53.0,57.0,51.0,54.0,51.0,53.0,53.0
1337,54.0,51.0,52.0,53.0,53.0,54.0,52.0,52.0,54.0,54.0,51.0,52.0,54.0,52.0,52.0,53.0,53.0,52.0,51.0,52.0,53.0,52.0,55.0
1338,52.0,52.0,53.0,54.0,51.0,53.0,52.0,52.0,53.0,52.0,51.0,49.0,52.0,52.0,52.0,54.0,51.0,51.0,51.0,53.0,52.0,52.0,51.0
1339,51.0,52.0,52.0,51.0,51.0,53.0,53.0,49.0,55.0,54.0,54.0,56.0,53.0,53.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0,54.0
1340,54.0,54.0,51.0,53.0,52.0,53.0,54.0,52.0,54.0,53.0,53.0,55.0,53.0,54.0,53.0,55.0,55.0,56.0,51.0,53.0,53.0,53.0,52.0
1341,52.0,53.0,52.0,53.0,52.0,52.0,53.0,51.0,52.0,53.0,52.0,49.0,52.0,52.0,53.0,52.0,53.0,50.0,52.0,53.0,53.0,52.0,52.0
1342,51.0,54.0,54.0,52.0,53.0,52.0,52.0,51.0,52.0,54.0,52.0,52.0,54.0,53.0,56.0,53.0,53.0,51.0,52.0,51.0,51.0,54.0,53.0
1343,55.0,53.0,52.0,52.0,53.0,53.0,51.0,53.0,51.0,51.0,54.0,57.0,53.0,52.0,52.0,53.0,51.0,54.0,53.0,53.0,52.0,54.0,52.0
1344,53.0,52.0,54.0,54.0,53.0,55.0,54.0,55.0,53.0,53.0,52.0,52.0,52.0,53.0,52.0,53.0,53.0,52.0,51.0,51.0,55.0,54.0,52.0
1345,52.0,52.0,53.0,54.0,52.0,53.0,54.0,53.0,55.0,50.0,49.0,49.0,53.0,51.0,56.0,53.0,53.0,50.0,53.0,53.0,52.0,52.0,50.0
1346,53.0,53.0,52.0,54.0,51.0,51.0,51.0,51.0,52.0,52.0,53.0,54.0,53.0,53.0,53.0,53.0,50.0,51.0,53.0,53.0,53.0,55.0,53.0
1347,52.0,52.0,53.0,51.0,54.0,51.0,54.0,54.0,53.0,52.0,53.0,54.0,53.0,53.0,51.0,53.0,53.0,54.0,53.0,53.0,53.0,53.0,52.0
1348,52.0,53.0,52.0,52.0,54.0,53.0,52.0,54.0,54.0,52.0,52.0,51.0,51.0,51.0,52.0,53.0,51.0,53.0,50.0,56.0,52.0,52.0,52.0
1349,52.0,51.0,57.0,51.0,52.0,54.0,53.0,54.0,52.0,53.0,52.0,49.0,54.0,51.0,51.0,53.0,54.0,49.0,53.0,51.0,53.0,52.0,52.0
1350,52.0,50.0,52.0,52.0,52.0,52.0,54.0,52.0,53.0,52.0,53.0,56.0,52.0,52.0,55.0,54.0,54.0,55.0,51.0,52.0,53.0,51.0,54.0
1351,52.0,53.0,54.0,52.0,54.0,53.0,51.0,52.0,56.0,53.0,54.0,54.0,51.0,51.0,53.0,52.0,52.0,56.0,52.0,54.0,51.0,53.0,54.0
1352,52.0,52.0,52.0,54.0,52.0,55.0,53.0,53.0,52.0,53.0,50.0,49.0,53.0,52.0,52.0,52.0,55.0,52.0,49.0,51.0,51.0,54.0,51.0
1353,53.0,50.0,51.0,51.0,52.0,53.0,52.0,52.0,52.0,54.0,52.0,53.0,51.0,53.0,53.0,53.0,53.0,51.0,52.0,54.0,52.0,52.0,53.0
1354,52.0,50.0,52.0,54.0,53.0,54.0,52.0,54.0,53.0,53.0,52.0,51.0,50.0,53.0,54.0,52.0,51.0,57.0,53.0,51.0,54.0,54.0,56.0
1355,51.0,54.0,54.0,54.0,52.0,51.0,50.0,54.0,52.0,53.0,51.0,52.0,54.0,52.0,55.0,55.0,53.0,56.0,49.0,53.0,51.0,52.0,54.0
1356,51.0,53.0,54.0,50.0,53.0,51.0,53.0,54.0,53.0,51.0,53.0,50.0,54.0,52.0,53.0,53.0,53.0,50.0,52.0,55.0,51.0,54.0,52.0
1357,52.0,52.0,52.0,54.0,50.0,51.0,52.0,53.0,54.0,52.0,52.0,51.0,51.0,53.0,53.0,53.0,51.0,52.0,54.0,54.0,53.0,53.0,52.0
1358,53.0,50.0,51.0,54.0,52.0,53.0,52.0,52.0,51.0,52.0,52.0,53.0,52.0,54.0,51.0,51.0,52.0,55.0,52.0,53.0,52.0,51.0,56.0
1359,52.0,53.0,55.0,53.0,53.0,53.0,54.0,54.0,54.0,52.0,54.0,49.0,53.0,52.0,51.0,52.0,55.0,54.0,50.0,53.0,53.0,52.0,53.0
1360,51.0,54.0,52.0,54.0,53.0,51.0,53.0,51.0,51.0,51.0,53.0,53.0,53.0,52.0,53.0,52.0,53.0,50.0,49.0,55.0,53.0,52.0,54.0
1361,51.0,53.0,54.0,53.0,53.0,55.0,52.0,53.0,53.0,51.0,52.0,54.0,52.0,51.0,53.0,52.0,52.0,55.0,53.0,52.0,52.0,53.0,53.0
1362,51.0,53.0,52.0,56.0,52.0,53.0,51.0,53.0,52.0,53.0,51.0,53.0,52.0,53.0,53.0,53.0,53.0,59.0,52.0,51.0,53.0,54.0,52.0
1363,55.0,53.0,52.0,53.0,54.0,52.0,53.0,50.0,53.0,53.0,54.0,51.0,54.0,51.0,52.0,52.0,52.0,50.0,50.0,56.0,53.0,53.0,53.0
1364,52.0,53.0,55.0,51.0,55.0,52.0,54.0,53.0,53.0,55.0,52.0,55.0,52.0,52.0,51.0,51.0,53.0,50.0,51.0,53.0,53.0,56.0,53.0
1365,53.0,53.0,51.0,53.0,52.0,51.0,52.0,50.0,53.0,55.0,53.0,53.0,51.0,54.0,53.0,54.0,53.0,55.0,53.0,51.0,50.0,52.0,54.0
1366,52.0,50.0,54.0,53.0,54.0,53.0,52.0,52.0,53.0,53.0,52.0,53.0,53.0,52.0,53.0,52.0,52.0,52.0,52.0,53.0,53.0,51.0,52.0
1367,52.0,51.0,53.0,52.0,53.0,53.0,53.0,52.0,51.0,53.0,50.0,51.0,53.0,52.0,52.0,53.0,51.0,52.0,51.0,52.0,52.0,54.0,51.0
1368,50.0,54.0,52.0,53.0,53.0,52.0,51.0,51.0,54.0,53.0,54.0,54.0,52.0,54.0,54.0,54.0,52.0,51.0,53.0,53.0,53.0,53.0,53.0
1369,51.0,51.0,54.0,56.0,53.0,53.0,53.0,52.0,53.0,53.0,53.0,54.0,52.0,53.0,54.0,52.0,51.0,55.0,51.0,54.0,51.0,52.0,53.0
1370,53.0,53.0,51.0,53.0,49.0,53.0,53.0,53.0,52.0,51.0,51.0,53.0,52.0,54.0,54.0,53.0,53.0,53.0,51.0,52.0,52.0,53.0,51.0
1371,52.0,51.0,52.0,52.0,51.0,52.0,52.0,52.0,54.0,51.0,53.0,54.0,52.0,50.0,53.0,53.0,54.0,50.0,54.0,52.0,55.0,53.0,53.0
1372,50.0,53.0,54.0,52.0,54.0,52.0,52.0,52.0,53.0,52.0,52.0,52.0,51.0,52.0,54.0,52.0,51.0,53.0,52.0,51.0,52.0,51.0,51.0
1373,54.0,53.0,52.0,52.0,54.0,51.0,52.0,53.0,53.0,53.0,52.0,52.0,52.0,50.0,51.0,53.0,51.0,54.0,52.0,53.0,53.0,53.0,52.0
1374,51.0,52.0,52.0,53.0,52.0,54.0,54.0,52.0,57.0,52.0,51.0,52.0,53.0,52.0,55.0,54.0,56.0,54.0,52.0,53.0,52.0,53.0,54.0
1375,51.0,51.0,51.0,52.0,53.0,53.0,53.0,53.0,52.0,51.0,52.0,53.0,54.0,55.0,56.0,52.0,52.0,52.0,51.0,51.0,51.0,53.0,53.0
1376,52.0,52.0,51.0,53.0,53.0,53.0,52.0,52.0,54.0,51.0,53.0,52.0,52.0,51.0,53.0,55.0,53.0,53.0,53.0,52.0,52.0,53.0,52.0
1377,53.0,52.0,51.0,53.0,52.0,54.0,54.0,54.0,53.0,53.0,54.0,53.0,52.0,52.0,51.0,54.0,52.0,54.0,52.0,50.0,51.0,53.0,51.0
1378,52.0,52.0,53.0,52.0,53.0,54.0,52.0,50.0,52.0,52.0,53.0,50.0,54.0,55.0,53.0,54.0,53.0,51.0,51.0,52.0,52.0,53.0,52.0
1379,50.0,51.0,53.0,54.0,53.0,53.0,53.0,52.0,55.0,51.0,54.0,53.0,52.0,53.0,53.0,54.0,53.0,49.0,52.0,54.0,51.0,54.0,53.0
1380,54.0,53.0,52.0,52.0,53.0,52.0,54.0,53.0,52.0,53.0,53.0,52.0,54.0,52.0,52.0,53.0,52.0,55.0,55.0,52.0,53.0,53.0,53.0
1381,53.0,52.0,53.0,52.0,53.0,52.0,51.0,51.0,55.0,53.0,53.0,52.0,51.0,50.0,52.0,52.0,51.0,52.0,53.0,53.0,53.0,54.0,52.0
1382,52.0,51.0,50.0,54.0,51.0,53.0,53.0,53.0,53.0,52.0,51.0,53.0,53.0,55.0,53.0,52.0,53.0,53.0,50.0,51.0,51.0,53.0,52.0
1383,53.0,53.0,51.0,52.0,53.0,51.0,52.0,52.0,53.0,51.0,52.0,53.0,51.0,55.0,54.0,52.0,51.0,53.0,52.0,54.0,52.0,54.0,55.0
1384,51.0,52.0,52.0,54.0,52.0,52.0,53.0,51.0,53.0,53.0,51.0,53.0,53.0,52.0,51.0,53.0,52.0,54.0,53.0,52.0,53.0,54.0,53.0
1385,53.0,53.0,50.0,51.0,53.0,50.0,52.0,53.0,53.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,51.0,54.0,50.0,53.0,52.0
1386,53.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,51.0,52.0,54.0,52.0,54.0,51.0,51.0,53.0,49.0,53.0,53.0,53.0,52.0,53.0,53.0
1387,52.0,51.0,52.0,53.0,51.0,54.0,52.0,51.0,53.0,53.0,52.0,53.0,53.0,53.0,52.0,55.0,51.0,53.0,52.0,53.0,51.0,52.0,51.0
1388,52.0,51.0,55.0,52.0,53.0,52.0,53.0,54.0,56.0,53.0,52.0,53.0,52.0,54.0,54.0,53.0,53.0,53.0,51.0,53.0,52.0,53.0,52.0
1389,51.0,52.0,51.0,54.0,51.0,52.0,54.0,53.0,54.0,53.0,54.0,53.0,51.0,52.0,53.0,54.0,52.0,53.0,51.0,53.0,51.0,53.0,51.0
1390,53.0,51.0,51.0,53.0,53.0,53.0,53.0,51.0,52.0,51.0,53.0,53.0,52.0,56.0,53.0,55.0,51.0,52.0,52.0,50.0,51.0,51.0,52.0
1391,51.0,51.0,53.0,54.0,52.0,53.0,53.0,50.0,54.0,54.0,53.0,52.0,52.0,53.0,53.0,54.0,53.0,53.0,52.0,53.0,54.0,53.0,53.0
1392,52.0,51.0,51.0,52.0,53.0,53.0,52.0,51.0,55.0,51.0,54.0,51.0,52.0,53.0,54.0,54.0,54.0,54.0,51.0,53.0,53.0,54.0,50.0
1393,52.0,52.0,52.0,52.0,52.0,50.0,54.0,52.0,54.0,51.0,52.0,52.0,52.0,53.0,53.0,54.0,51.0,52.0,51.0,52.0,52.0,53.0,53.0
1394,50.0,52.0,51.0,54.0,52.0,52.0,54.0,53.0,55.0,53.0,52.0,53.0,50.0,51.0,52.0,51.0,53.0,51.0,53.0,55.0,53.0,54.0,54.0
1395,54.0,52.0,51.0,54.0,51.0,52.0,51.0,53.0,51.0,52.0,52.0,55.0,51.0,52.0,52.0,54.0,53.0,54.0,52.0,53.0,52.0,51.0,53.0
1396,54.0,52.0,53.0,54.0,53.0,50.0,54.0,50.0,52.0,53.0,54.0,52.0,54.0,53.0,51.0,53.0,53.0,52.0,53.0,53.0,53.0,53.0,54.0
1397,53.0,52.0,51.0,53.0,53.0,52.0,53.0,52.0,52.0,52.0,52.0,51.0,55.0,53.0,52.0,54.0,53.0,52.0,52.0,52.0,53.0,53.0,52.0
1398,53.0,51.0,54.0,51.0,53.0,54.0,52.0,51.0,54.0,51.0,50.0,52.0,55.0,55.0,54.0,54.0,52.0,52.0,51.0,54.0,51.0,51.0,52.0
1399,52.0,53.0,52.0,55.0,53.0,53.0,54.0,50.0,53.0,54.0,53.0,52.0,51.0,51.0,52.0,54.0,53.0,54.0,55.0,52.0,53.0,56.0,53.0
1400,54.0,52.0,50.0,52.0,53.0,53.0,50.0,50.0,53.0,54.0,52.0,52.0,52.0,51.0,51.0,52.0,52.0,53.0,54.0,52.0,51.0,55.0,53.0
1401,51.0,52.0,54.0,53.0,53.0,53.0,52.0,53.0,53.0,53.0,53.0,52.0,52.0,51.0,53.0,53.0,53.0,53.0,53.0,53.0,51.0,52.0,54.0
1402,52.0,52.0,53.0,53.0,52.0,53.0,52.0,52.0,54.0,54.0,54.0,55.0,52.0,53.0,54.0,56.0,53.0,55.0,52.0,52.0,51.0,52.0,52.0
1403,52.0,51.0,52.0,53.0,52.0,52.0,53.0,49.0,53.0,54.0,53.0,53.0,55.0,51.0,53.0,51.0,51.0,52.0,52.0,52.0,51.0,54.0,54.0
1404,50.0,53.0,52.0,52.0,51.0,52.0,54.0,54.0,54.0,54.0,54.0,51.0,52.0,53.0,51.0,51.0,54.0,54.0,53.0,53.0,51.0,53.0,54.0
1405,54.0,53.0,52.0,52.0,52.0,53.0,52.0,52.0,53.0,52.0,52.0,54.0,54.0,53.0,52.0,55.0,53.0,53.0,52.0,52.0,53.0,53.0,51.0
1406,52.0,52.0,53.0,55.0,50.0,52.0,52.0,53.0,52.0,52.0,52.0,53.0,52.0,52.0,53.0,55.0,52.0,52.0,52.0,53.0,53.0,53.0,52.0
1407,53.0,53.0,52.0,53.0,53.0,52.0,53.0,52.0,53.0,53.0,51.0,50.0,52.0,52.0,53.0,51.0,52.0,54.0,53.0,54.0,51.0,53.0,53.0
1408,52.0,53.0,53.0,52.0,53.0,53.0,53.0,49.0,53.0,53.0,52.0,51.0,52.0,53.0,53.0,53.0,52.0,52.0,51.0,53.0,54.0,52.0,52.0
1409,51.0,53.0,53.0,53.0,52.0,52.0,52.0,55.0,53.0,52.0,52.0,54.0,51.0,52.0,52.0,55.0,51.0,55.0,53.0,52.0,52.0,54.0,53.0
1410,54.0,52.0,51.0,56.0,53.0,51.0,53.0,55.0,53.0,52.0,50.0,51.0,51.0,53.0,55.0,55.0,51.0,54.0,54.0,51.0,51.0,51.0,52.0
1411,52.0,52.0,52.0,52.0,53.0,53.0,53.0,51.0,54.0,53.0,52.0,53.0,53.0,52.0,53.0,53.0,53.0,51.0,54.0,51.0,50.0,53.0,54.0
1412,52.0,51.0,52.0,53.0,53.0,54.0,53.0,53.0,54.0,52.0,52.0,51.0,54.0,52.0,53.0,54.0,53.0,53.0,51.0,53.0,53.0,52.0,53.0
1413,53.0,52.0,54.0,54.0,53.0,53.0,54.0,54.0,52.0,54.0,53.0,52.0,53.0,50.0,53.0,53.0,53.0,54.0,52.0,51.0,52.0,52.0,53.0
1414,53.0,53.0,53.0,53.0,51.0,53.0,52.0,52.0,54.0,53.0,51.0,52.0,51.0,51.0,53.0,53.0,53.0,52.0,52.0,52.0,53.0,53.0,52.0
1415,54.0,52.0,52.0,52.0,52.0,52.0,53.0,50.0,53.0,54.0,50.0,53.0,52.0,53.0,53.0,53.0,53.0,53.0,52.0,55.0,53.0,52.0,53.0
1416,50.0,51.0,53.0,51.0,53.0,53.0,52.0,52.0,54.0,52.0,52.0,55.0,51.0,52.0,50.0,53.0,52.0,52.0,53.0,55.0,53.0,53.0,52.0
1417,52.0,51.0,52.0,53.0,52.0,52.0,52.0,55.0,54.0,55.0,52.0,53.0,52.0,54.0,53.0,53.0,54.0,51.0,52.0,53.0,49.0,53.0,52.0
1418,54.0,52.0,51.0,51.0,53.0,53.0,53.0,49.0,54.0,53.0,52.0,54.0,54.0,52.0,53.0,50.0,52.0,52.0,53.0,54.0,53.0,52.0,51.0
1419,51.0,52.0,52.0,51.0,52.0,54.0,52.0,54.0,55.0,53.0,53.0,52.0,51.0,51.0,52.0,52.0,52.0,53.0,53.0,52.0,52.0,54.0,52.0
1420,52.0,53.0,51.0,53.0,53.0,52.0,51.0,53.0,53.0,53.0,51.0,51.0,52.0,52.0,53.0,54.0,53.0,51.0,51.0,52.0,53.0,53.0,52.0
1421,51.0,53.0,53.0,53.0,51.0,50.0,53.0,53.0,54.0,54.0,51.0,52.0,53.0,52.0,52.0,53.0,52.0,52.0,52.0,52.0,52.0,54.0,54.0
1422,52.0,53.0,53.0,54.0,51.0,52.0,54.0,52.0,51.0,53.0,51.0,52.0,50.0,53.0,54.0,54.0,51.0,55.0,51.0,51.0,53.0,54.0,53.0
1423,53.0,51.0,52.0,52.0,52.0,51.0,53.0,51.0,54.0,52.0,50.0,53.0,51.0,53.0,53.0,52.0,53.0,55.0,54.0,53.0,53.0,53.0,51.0
1424,52.0,53.0,54.0,54.0,51.0,53.0,53.0,54.0,55.0,52.0,53.0,51.0,51.0,54.0,50.0,52.0,53.0,55.0,53.0,49.0,51.0,53.0,51.0
1425,52.0,50.0,51.0,53.0,53.0,51.0,52.0,52.0,52.0,53.0,51.0,51.0,53.0,51.0,54.0,55.0,51.0,54.0,51.0,50.0,52.0,52.0,52.0
1426,52.0,52.0,52.0,54.0,53.0,53.0,53.0,52.0,53.0,54.0,52.0,53.0,54.0,51.0,53.0,52.0,52.0,51.0,55.0,53.0,54.0,53.0,52.0
1427,52.0,51.0,50.0,54.0,53.0,54.0,54.0,53.0,53.0,52.0,52.0,52.0,51.0,55.0,52.0,52.0,52.0,53.0,53.0,52.0,52.0,52.0,53.0
1428,52.0,51.0,52.0,51.0,53.0,53.0,52.0,51.0,53.0,51.0,51.0,55.0,55.0,53.0,51.0,51.0,50.0,55.0,53.0,52.0,52.0,52.0,54.0
1429,52.0,53.0,51.0,53.0,54.0,52.0,53.0,53.0,53.0,52.0,50.0,54.0,50.0,52.0,54.0,52.0,52.0,54.0,54.0,52.0,53.0,54.0,53.0
1430,52.0,52.0,53.0,53.0,53.0,53.0,53.0,52.0,52.0,54.0,52.0,54.0,52.0,53.0,54.0,53.0,53.0,52.0,53.0,52.0,53.0,52.0,52.0
1431,51.0,53.0,53.0,52.0,51.0,54.0,54.0,53.0,54.0,53.0,51.0,54.0,53.0,53.0,53.0,52.0,52.0,52.0,52.0,51.0,52.0,53.0,53.0
1432,51.0,52.0,53.0,52.0,52.0,52.0,52.0,54.0,52.0,54.0,52.0,53.0,52.0,53.0,53.0,55.0,51.0,52.0,52.0,51.0,52.0,54.0,53.0
1433,51.0,53.0,53.0,52.0,52.0,54.0,52.0,52.0,51.0,51.0,50.0,54.0,51.0,50.0,51.0,52.0,50.0,53.0,53.0,54.0,53.0,53.0,51.0
1434,52.0,53.0,53.0,53.0,52.0,54.0,54.0,54.0,54.0,53.0,51.0,52.0,51.0,52.0,52.0,52.0,51.0,53.0,52.0,56.0,53.0,52.0,53.0
1435,53.0,51.0,54.0,54.0,55.0,52.0,54.0,54.0,51.0,51.0,50.0,54.0,55.0,54.0,54.0,55.0,51.0,52.0,50.0,54.0,52.0,52.0,52.0
1436,53.0,52.0,51.0,54.0,53.0,53.0,52.0,52.0,55.0,55.0,53.0,52.0,54.0,54.0,52.0,52.0,49.0,51.0,53.0,55.0,51.0,54.0,52.0
1437,52.0,51.0,52.0,52.0,52.0,53.0,53.0,53.0,52.0,54.0,53.0,52.0,51.0,52.0,53.0,52.0,50.0,52.0,53.0,54.0,51.0,52.0,52.0
1438,52.0,51.0,52.0,51.0,53.0,52.0,54.0,52.0,55.0,52.0,54.0,55.0,54.0,52.0,53.0,54.0,52.0,51.0,49.0,55.0,53.0,51.0,52.0
1439,53.0,52.0,50.0,53.0,50.0,53.0,53.0,56.0,55.0,54.0,53.0,52.0,52.0,52.0,52.0,52.0,54.0,53.0,52.0,51.0,53.0,55.0,53.0
1440,52.0,52.0,49.0,53.0,50.0,48.0,53.0,52.0,52.0,53.0,52.0,53.0,52.0,53.0,56.0,53.0,52.0,53.0,55.0,53.0,52.0,53.0,53.0
1441,51.0,52.0,51.0,53.0,52.0,52.0,52.0,53.0,53.0,53.0,52.0,53.0,52.0,52.0,51.0,54.0,52.0,53.0,52.0,53.0,52.0,51.0,52.0
1442,52.0,49.0,52.0,53.0,54.0,52.0,53.0,52.0,53.0,54.0,51.0,53.0,51.0,53.0,54.0,51.0,51.0,52.0,53.0,52.0,52.0,52.0,54.0
1443,53.0,54.0,52.0,51.0,52.0,50.0,54.0,53.0,54.0,53.0,52.0,53.0,51.0,51.0,52.0,52.0,51.0,51.0,53.0,54.0,52.0,53.0,51.0
1444,54.0,53.0,52.0,52.0,52.0,54.0,53.0,53.0,55.0,52.0,50.0,51.0,52.0,52.0,55.0,52.0,51.0,53.0,51.0,52.0,52.0,50.0,52.0
1445,52.0,53.0,51.0,50.0,52.0,51.0,51.0,54.0,51.0,53.0,51.0,51.0,53.0,52.0,53.0,52.0,51.0,52.0,50.0,52.0,52.0,54.0,53.0
1446,52.0,52.0,52.0,51.0,52.0,53.0,50.0,53.0,52.0,54.0,52.0,54.0,52.0,51.0,51.0,52.0,51.0,52.0,52.0,54.0,54.0,54.0,53.0
1447,53.0,50.0,51.0,52.0,54.0,53.0,53.0,54.0,53.0,54.0,52.0,54.0,52.0,53.0,54.0,53.0,52.0,52.0,53.0,51.0,50.0,52.0,53.0
1448,53.0,53.0,53.0,53.0,53.0,54.0,51.0,51.0,52.0,52.0,54.0,53.0,53.0,52.0,51.0,53.0,53.0,52.0,53.0,52.0,51.0,52.0,54.0
1449,53.0,52.0,51.0,53.0,52.0,54.0,53.0,52.0,54.0,53.0,52.0,53.0,53.0,53.0,52.0,54.0,54.0,53.0,51.0,52.0,53.0,51.0,51.0
1450,52.0,53.0,53.0,52.0,53.0,51.0,52.0,53.0,52.0,53.0,50.0,53.0,54.0,52.0,52.0,52.0,53.0,51.0,53.0,52.0,53.0,51.0,54.0
1451,53.0,51.0,51.0,53.0,54.0,51.0,54.0,51.0,52.0,54.0,52.0,55.0,52.0,53.0,51.0,52.0,51.0,53.0,53.0,52.0,53.0,52.0,53.0
1452,53.0,51.0,53.0,53.0,53.0,54.0,51.0,50.0,53.0,53.0,51.0,51.0,51.0,55.0,53.0,51.0,52.0,53.0,51.0,52.0,53.0,53.0,51.0
1453,53.0,52.0,53.0,53.0,52.0,53.0,52.0,53.0,53.0,53.0,52.0,53.0,51.0,53.0,53.0,51.0,52.0,51.0,51.0,52.0,53.0,52.0,53.0
1454,51.0,51.0,51.0,52.0,52.0,52.0,53.0,53.0,52.0,53.0,51.0,52.0,51.0,53.0,54.0,53.0,54.0,51.0,53.0,51.0,52.0,52.0,53.0
1455,51.0,51.0,52.0,51.0,53.0,52.0,53.0,51.0,53.0,53.0,52.0,55.0,53.0,51.0,55.0,54.0,52.0,54.0,53.0,50.0,51.0,54.0,51.0
1456,52.0,52.0,51.0,54.0,53.0,51.0,51.0,52.0,53.0,52.0,52.0,53.0,51.0,52.0,52.0,52.0,52.0,56.0,53.0,51.0,52.0,53.0,52.0
1457,52.0,51.0,52.0,53.0,52.0,55.0,53.0,54.0,53.0,52.0,51.0,54.0,53.0,54.0,53.0,52.0,53.0,53.0,52.0,54.0,53.0,53.0,53.0
1458,51.0,51.0,53.0,51.0,54.0,51.0,51.0,52.0,51.0,54.0,52.0,55.0,54.0,53.0,53.0,53.0,53.0,51.0,52.0,51.0,54.0,53.0,54.0
1459,53.0,53.0,51.0,52.0,54.0,52.0,53.0,53.0,53.0,54.0,51.0,52.0,53.0,54.0,52.0,52.0,52.0,52.0,51.0,50.0,51.0,54.0,54.0
1460,52.0,53.0,52.0,53.0,53.0,52.0,52.0,51.0,54.0,51.0,50.0,53.0,54.0,53.0,52.0,53.0,53.0,52.0,53.0,54.0,54.0,52.0,52.0
1461,50.0,51.0,53.0,53.0,52.0,53.0,53.0,53.0,55.0,52.0,52.0,54.0,53.0,51.0,50.0,54.0,51.0,53.0,55.0,53.0,53.0,53.0,54.0
1462,50.0,52.0,53.0,52.0,51.0,53.0,54.0,50.0,52.0,54.0,51.0,53.0,53.0,52.0,53.0,54.0,53.0,52.0,52.0,51.0,51.0,53.0,52.0
