,delta_x,integrais_muon,integrais_eletron,x_pico_muon,y_pico_muon,x_pico_eletron,y_pico_eletron
1845,185.0,892.1878594438344,250.18785944383058,94,-179.27678966421792,279,-91.27678966421793
1846,99.0,819.1878594438344,192.18785944383063,94,-179.27678966421792,193,-69.27678966421793
1847,99.0,819.1878594438344,192.18785944383063,94,-179.27678966421792,193,-69.27678966421793
1848,785.0,853.1878594438346,382.1878594438306,94,-179.27678966421792,879,-136.27678966421792
1849,785.0,853.1878594438346,382.1878594438306,94,-179.27678966421792,879,-136.27678966421792
1850,590.0,695.1878594438344,159.18785944383063,94,-179.27678966421792,684,-56.27678966421793
1851,222.0,742.1878594438344,342.1878594438306,94,-179.27678966421792,316,-97.27678966421793
1852,222.0,742.1878594438344,342.1878594438306,94,-179.27678966421792,316,-97.27678966421793
1853,128.0,295.1878594438306,664.1878594438344,94,-103.27678966421793,222,-179.27678966421792
1854,514.0,508.18785944383364,643.1878594438344,94,-158.27678966421792,608,-179.27678966421792
1855,514.0,508.18785944383364,643.1878594438344,94,-158.27678966421792,608,-179.27678966421792
1856,479.0,744.1878594438344,635.1878594438344,94,-179.27678966421792,573,-179.27678966421792
1857,479.0,744.1878594438344,635.1878594438344,94,-179.27678966421792,573,-179.27678966421792
1858,652.0,920.1878594438344,367.1878594438306,94,-179.27678966421792,746,-103.27678966421793
1859,120.0,826.1878594438346,199.18785944383063,94,-179.27678966421792,214,-72.27678966421793
1860,120.0,826.1878594438346,199.18785944383063,94,-179.27678966421792,214,-72.27678966421793
1861,359.0,682.1878594438344,664.1878594438344,94,-179.27678966421792,453,-179.27678966421792
1862,417.0,706.1878594438344,473.1878594438306,94,-179.27678966421792,511,-138.27678966421792
1863,1117.0,854.1878594438346,170.18785944383063,95,-179.27678966421792,1212,-52.27678966421793
1864,1117.0,854.1878594438346,170.18785944383063,95,-179.27678966421792,1212,-52.27678966421793
1865,238.0,811.1878594438344,522.1878594438325,94,-179.27678966421792,332,-153.27678966421792
1866,344.0,448.1878594438306,177.18785944383063,94,-133.27678966421792,438,-52.27678966421793
1867,623.0,433.1878594438306,932.1878594438346,94,-144.27678966421792,717,-179.27678966421792
1868,236.0,440.1878594438306,767.1878594438346,93,-146.27678966421792,329,-179.27678966421792
1869,245.0,771.1878594438344,262.1878594438306,94,-179.27678966421792,339,-77.27678966421793
1870,69.0,1013.1878594438306,790.1878594438346,93,-134.27678966421792,162,-179.27678966421792
1871,147.0,423.1878594438306,323.18785944383063,94,-131.27678966421792,241,-109.27678966421793
1872,2221.0,827.1878594438344,228.18785944383058,94,-179.27678966421792,2315,-78.27678966421793
1873,1654.0,292.1878594438306,838.1878594438346,94,-100.27678966421793,1748,-179.27678966421792
1874,1654.0,292.1878594438306,838.1878594438346,94,-100.27678966421793,1748,-179.27678966421792
1875,123.0,614.1878594438344,679.1878594438344,94,-179.27678966421792,217,-179.27678966421792
1876,123.0,614.1878594438344,679.1878594438344,94,-179.27678966421792,217,-179.27678966421792
1877,275.0,671.1878594438344,437.1878594438306,94,-179.27678966421792,369,-119.27678966421793
1878,69.0,1142.1878594438342,517.187859443833,94,-179.27678966421792,163,-170.27678966421792
1879,1133.0,646.1878594438344,171.18785944383063,94,-179.27678966421792,1227,-74.27678966421793
1880,1133.0,646.1878594438344,171.18785944383063,94,-179.27678966421792,1227,-74.27678966421793
1881,35.0,1273.1878594438303,676.1878594438344,94,-165.27678966421792,129,-179.27678966421792
1882,35.0,1273.1878594438303,676.1878594438344,94,-165.27678966421792,129,-179.27678966421792
1883,910.0,899.1878594438346,268.1878594438306,95,-179.27678966421792,1005,-103.27678966421793
1884,402.0,851.1878594438344,658.1878594438344,94,-179.27678966421792,496,-179.27678966421792
1885,273.0,445.1878594438306,544.1878594438343,93,-121.27678966421793,366,-179.27678966421792
1886,273.0,445.1878594438306,544.1878594438343,93,-121.27678966421793,366,-179.27678966421792
1887,273.0,445.1878594438306,544.1878594438343,93,-121.27678966421793,366,-179.27678966421792
1888,353.0,826.1878594438346,254.18785944383058,94,-179.27678966421792,447,-76.27678966421793
1889,1369.0,821.1878594438344,267.18785944383063,94,-179.27678966421792,1463,-77.27678966421793
1890,213.0,909.1878594438346,674.1878594438344,94,-179.27678966421792,307,-179.27678966421792
1891,213.0,909.1878594438346,674.1878594438344,94,-179.27678966421792,307,-179.27678966421792
1892,886.0,637.1878594438344,187.18785944383063,94,-179.27678966421792,980,-61.27678966421793
1893,886.0,637.1878594438344,187.18785944383063,94,-179.27678966421792,980,-61.27678966421793
1894,886.0,637.1878594438344,187.18785944383063,94,-179.27678966421792,980,-61.27678966421793
1895,428.0,704.1878594438344,139.18785944383063,94,-179.27678966421792,522,-66.27678966421793
1896,333.0,480.1878594438306,359.1878594438306,94,-143.27678966421792,427,-103.27678966421793
1897,317.0,258.1878594438306,173.18785944383063,94,-82.27678966421793,411,-89.27678966421793
1898,107.0,644.1878594438344,466.1878594438306,94,-179.27678966421792,201,-143.27678966421792
1899,107.0,644.1878594438344,466.1878594438306,94,-179.27678966421792,201,-143.27678966421792
1900,211.0,187.18785944383063,727.1878594438346,93,-75.27678966421793,304,-179.27678966421792
1901,217.0,369.1878594438306,416.1878594438306,93,-110.27678966421793,310,-111.27678966421793
1902,217.0,369.1878594438306,416.1878594438306,93,-110.27678966421793,310,-111.27678966421793
1903,556.0,544.187859443834,510.1878594438306,94,-171.27678966421792,650,-147.27678966421792
1904,556.0,544.187859443834,510.1878594438306,94,-171.27678966421792,650,-147.27678966421792
1905,556.0,544.187859443834,510.1878594438306,94,-171.27678966421792,650,-147.27678966421792
1906,27.0,1128.1878594438297,356.1878594438306,94,-179.27678966421792,121,-85.27678966421793
1907,1237.0,875.1878594438346,810.1878594438346,94,-179.27678966421792,1331,-179.27678966421792
1908,596.0,824.1878594438344,761.1878594438346,94,-179.27678966421792,690,-179.27678966421792
1909,56.0,902.1878594438343,284.1878594438306,94,-170.27678966421792,150,-86.27678966421793
1910,56.0,902.1878594438343,284.1878594438306,94,-170.27678966421792,150,-86.27678966421793
1911,1022.0,313.18785944383063,479.1878594438306,93,-93.27678966421793,1115,-162.27678966421792
1912,288.0,359.1878594438306,274.1878594438306,94,-105.27678966421793,382,-95.27678966421793
1913,288.0,359.1878594438306,274.1878594438306,94,-105.27678966421793,382,-95.27678966421793
1914,288.0,359.1878594438306,274.1878594438306,94,-105.27678966421793,382,-95.27678966421793
1915,288.0,359.1878594438306,274.1878594438306,94,-105.27678966421793,382,-95.27678966421793
1916,288.0,359.1878594438306,274.1878594438306,94,-105.27678966421793,382,-95.27678966421793
1917,288.0,359.1878594438306,274.1878594438306,94,-105.27678966421793,382,-95.27678966421793
1918,1098.0,353.1878594438306,782.1878594438344,93,-106.27678966421793,1191,-179.27678966421792
1919,1098.0,353.1878594438306,782.1878594438344,93,-106.27678966421793,1191,-179.27678966421792
1920,309.0,697.1878594438344,254.18785944383063,94,-179.27678966421792,403,-85.27678966421793
1921,814.0,820.1878594438346,296.1878594438306,95,-179.27678966421792,909,-83.27678966421793
1922,208.0,219.18785944383063,592.1878594438343,93,-81.27678966421793,301,-179.27678966421792
1923,130.0,756.1878594438344,185.18785944383063,94,-179.27678966421792,224,-54.27678966421793
1924,482.0,475.1878594438306,809.1878594438346,94,-172.27678966421792,576,-179.27678966421792
1925,1402.0,888.1878594438344,789.1878594438346,94,-179.27678966421792,1496,-179.27678966421792
1926,1402.0,888.1878594438344,789.1878594438346,94,-179.27678966421792,1496,-179.27678966421792
1927,1402.0,888.1878594438344,789.1878594438346,94,-179.27678966421792,1496,-179.27678966421792
1928,69.0,1354.1878594438342,894.1878594438346,94,-179.27678966421792,163,-179.27678966421792
1929,261.0,414.1878594438306,275.18785944383063,93,-117.27678966421793,354,-74.27678966421793
1930,557.0,725.1878594438344,175.18785944383063,94,-179.27678966421792,651,-61.27678966421793
1931,557.0,725.1878594438344,175.18785944383063,94,-179.27678966421792,651,-61.27678966421793
1932,288.0,445.1878594438306,164.18785944383063,94,-136.27678966421792,382,-56.27678966421793
1933,58.0,1545.187859443833,752.1878594438344,94,-179.27678966421792,152,-179.27678966421792
1934,456.0,709.1878594438344,244.18785944383058,94,-179.27678966421792,550,-85.27678966421793
1935,456.0,709.1878594438344,244.18785944383058,94,-179.27678966421792,550,-85.27678966421793
1936,456.0,709.1878594438344,244.18785944383058,94,-179.27678966421792,550,-85.27678966421793
1937,419.0,862.1878594438346,301.1878594438306,94,-179.27678966421792,513,-85.27678966421793
1938,311.0,833.1878594438344,355.1878594438306,94,-179.27678966421792,405,-108.27678966421793
1939,218.0,515.1878594438342,209.18785944383063,94,-164.27678966421792,312,-74.27678966421793
1940,1437.0,328.1878594438306,374.1878594438306,94,-108.27678966421793,1531,-110.27678966421793
1941,73.0,934.1878594438344,453.1878594438306,94,-179.27678966421792,167,-147.27678966421792
1942,101.0,294.18785944383063,819.1878594438346,93,-94.27678966421793,194,-179.27678966421792
1943,787.0,681.1878594438344,223.18785944383058,94,-179.27678966421792,881,-96.27678966421793
1944,787.0,681.1878594438344,223.18785944383058,94,-179.27678966421792,881,-96.27678966421793
1945,146.0,764.1878594438346,664.1878594438344,94,-179.27678966421792,240,-179.27678966421792
1946,146.0,764.1878594438346,664.1878594438344,94,-179.27678966421792,240,-179.27678966421792
1947,73.0,387.1878594438306,846.1878594438346,93,-117.27678966421793,166,-179.27678966421792
1948,33.0,1420.1878594438301,683.1878594438344,95,-179.27678966421792,128,-179.27678966421792
1949,141.0,303.1878594438306,786.1878594438344,94,-101.27678966421793,235,-179.27678966421792
1950,413.0,612.1878594438344,596.1878594438344,94,-179.27678966421792,507,-179.27678966421792
1951,1095.0,817.1878594438344,383.1878594438306,94,-179.27678966421792,1189,-101.27678966421793
1952,1016.0,692.1878594438344,842.1878594438344,94,-179.27678966421792,1110,-179.27678966421792
1953,337.0,408.1878594438306,188.18785944383063,94,-141.27678966421792,431,-72.27678966421793
1954,1036.0,790.1878594438346,221.18785944383058,95,-179.27678966421792,1131,-87.27678966421793
1955,370.0,679.1878594438344,147.1878594438307,94,-179.27678966421792,464,-55.27678966421793
1956,370.0,679.1878594438344,147.1878594438307,94,-179.27678966421792,464,-55.27678966421793
1957,370.0,679.1878594438344,147.1878594438307,94,-179.27678966421792,464,-55.27678966421793
1958,370.0,679.1878594438344,147.1878594438307,94,-179.27678966421792,464,-55.27678966421793
1959,128.0,605.1878594438344,189.18785944383063,94,-179.27678966421792,222,-55.27678966421793
1960,66.0,1132.1878594438342,301.1878594438306,94,-179.27678966421792,160,-92.27678966421793
1961,1599.0,277.1878594438306,549.1878594438343,94,-92.27678966421793,1693,-179.27678966421792
1962,647.0,752.1878594438344,859.1878594438344,94,-179.27678966421792,741,-179.27678966421792
1963,179.0,734.1878594438344,638.1878594438344,94,-179.27678966421792,273,-179.27678966421792
1964,239.0,821.1878594438344,774.1878594438344,94,-179.27678966421792,333,-179.27678966421792
1965,239.0,821.1878594438344,774.1878594438344,94,-179.27678966421792,333,-179.27678966421792
1966,114.0,670.1878594438346,156.18785944383063,94,-179.27678966421792,208,-70.27678966421793
1967,114.0,670.1878594438346,156.18785944383063,94,-179.27678966421792,208,-70.27678966421793
1968,30.0,1494.18785944383,659.1878594438344,94,-179.27678966421792,124,-179.27678966421792
1969,30.0,1494.18785944383,659.1878594438344,94,-179.27678966421792,124,-179.27678966421792
1970,30.0,1494.18785944383,659.1878594438344,94,-179.27678966421792,124,-179.27678966421792
1971,329.0,708.1878594438344,185.18785944383063,94,-179.27678966421792,423,-63.27678966421793
1972,1042.0,823.1878594438344,834.1878594438346,94,-179.27678966421792,1136,-179.27678966421792
1973,69.0,883.1878594438344,270.1878594438306,94,-179.27678966421792,163,-103.27678966421793
1974,1210.0,825.1878594438346,687.1878594438344,94,-179.27678966421792,1304,-179.27678966421792
1975,641.0,580.1878594438343,374.1878594438306,94,-174.27678966421792,735,-123.27678966421793
1976,437.0,697.1878594438344,380.1878594438306,94,-179.27678966421792,531,-130.27678966421792
1977,437.0,697.1878594438344,380.1878594438306,94,-179.27678966421792,531,-130.27678966421792
1978,437.0,697.1878594438344,380.1878594438306,94,-179.27678966421792,531,-130.27678966421792
1979,889.0,638.1878594438344,840.1878594438346,95,-179.27678966421792,984,-179.27678966421792
1980,889.0,638.1878594438344,840.1878594438346,95,-179.27678966421792,984,-179.27678966421792
1981,889.0,638.1878594438344,840.1878594438346,95,-179.27678966421792,984,-179.27678966421792
1982,889.0,638.1878594438344,840.1878594438346,95,-179.27678966421792,984,-179.27678966421792
1983,889.0,638.1878594438344,840.1878594438346,95,-179.27678966421792,984,-179.27678966421792
1984,46.0,1037.1878594438301,582.1878594438343,94,-133.27678966421792,140,-179.27678966421792
1985,392.0,531.1878594438327,418.1878594438306,94,-154.27678966421792,486,-133.27678966421792
1986,138.0,704.1878594438344,370.1878594438306,93,-179.27678966421792,231,-127.27678966421793
1987,101.0,895.1878594438346,546.1878594438336,94,-179.27678966421792,195,-172.27678966421792
1988,959.0,702.1878594438344,483.1878594438306,94,-179.27678966421792,1053,-161.27678966421792
1989,634.0,376.1878594438306,734.1878594438344,94,-133.27678966421792,728,-179.27678966421792
1990,183.0,340.1878594438306,682.1878594438344,94,-100.27678966421793,277,-179.27678966421792
1991,183.0,340.1878594438306,682.1878594438344,94,-100.27678966421793,277,-179.27678966421792
1992,1428.0,345.1878594438306,304.1878594438306,93,-96.27678966421793,1521,-94.27678966421793
1993,1428.0,345.1878594438306,304.1878594438306,93,-96.27678966421793,1521,-94.27678966421793
1994,413.0,793.1878594438346,657.1878594438344,94,-179.27678966421792,507,-179.27678966421792
1995,620.0,182.18785944383063,528.1878594438343,93,-59.27678966421793,713,-179.27678966421792
1996,110.0,438.1878594438306,601.1878594438343,94,-140.27678966421792,204,-179.27678966421792
1997,110.0,438.1878594438306,601.1878594438343,94,-140.27678966421792,204,-179.27678966421792
1998,900.0,913.1878594438346,380.1878594438306,94,-179.27678966421792,994,-113.27678966421793
1999,900.0,913.1878594438346,380.1878594438306,94,-179.27678966421792,994,-113.27678966421793
2000,284.0,489.18785944383154,552.1878594438343,94,-161.27678966421792,378,-179.27678966421792
2001,84.0,531.1878594438331,682.1878594438344,94,-159.27678966421792,178,-179.27678966421792
2002,84.0,531.1878594438331,682.1878594438344,94,-159.27678966421792,178,-179.27678966421792
2003,449.0,725.1878594438346,538.1878594438341,94,-179.27678966421792,543,-169.27678966421792
2004,449.0,725.1878594438346,538.1878594438341,94,-179.27678966421792,543,-169.27678966421792
2005,226.0,808.1878594438346,484.1878594438306,94,-179.27678966421792,320,-148.27678966421792
2006,409.0,640.1878594438344,800.1878594438346,94,-179.27678966421792,503,-179.27678966421792
2007,900.0,212.18785944383063,633.1878594438344,93,-75.27678966421793,993,-179.27678966421792
2008,814.0,820.1878594438344,402.1878594438306,94,-179.27678966421792,908,-110.27678966421793
2009,982.0,728.1878594438344,653.1878594438344,94,-179.27678966421792,1076,-179.27678966421792
2010,982.0,728.1878594438344,653.1878594438344,94,-179.27678966421792,1076,-179.27678966421792
2011,469.0,803.1878594438344,729.1878594438346,94,-179.27678966421792,563,-179.27678966421792
2012,986.0,744.1878594438344,531.1878594438342,94,-179.27678966421792,1080,-165.27678966421792
2013,208.0,420.1878594438306,689.1878594438344,94,-131.27678966421792,302,-179.27678966421792
2014,208.0,420.1878594438306,689.1878594438344,94,-131.27678966421792,302,-179.27678966421792
2015,72.0,645.1878594438343,727.1878594438346,94,-176.27678966421792,166,-179.27678966421792
2016,167.0,649.1878594438344,350.1878594438306,94,-179.27678966421792,261,-76.27678966421793
